timestamp,pCut::Motor_Torque,pCut::CTRL_Position_controller::Lag_error,pCut::CTRL_Position_controller::Actual_position,pCut::CTRL_Position_controller::Actual_speed,pSvolFilm::CTRL_Position_controller::Actual_position,pSvolFilm::CTRL_Position_controller::Actual_speed,pSvolFilm::CTRL_Position_controller::Lag_error,pSpintor::VAX_speed
0.00800000,0.84208929,-0.01660728,109729878,-1939.77355957,135824380,9996.48144531,1.42909896,2279.99951171
0.01199999,0.82423758,-0.00089073,109729870,-2162.93334960,135824420,9956.21386718,1.39240932,2279.99951171
0.01599999,0.68732124,0.05838966,109729861,-2375.79345703,135824460,10119.84472656,1.34351003,2279.99951171
0.01999999,0.57654136,0.09164047,109729851,-2561.18774414,135824501,10071.98437500,1.36654531,2279.99951171
0.02399999,0.64646458,0.05404090,109729840,-2770.61450195,135824541,10205.37109375,1.33842933,2279.99951171
0.02799999,0.70828378,0.02625083,109729828,-2990.34106445,135824582,10190.27050781,1.25033259,2279.99951171
0.03199999,0.88572168,-0.02269172,109729816,-3168.86889648,135824623,10255.70605468,1.26668894,2279.99951171
0.03599999,0.77482050,0.00737190,109729803,-3409.19482421,135824664,10280.87304687,1.27721583,2279.99951171
0.03999999,0.75581026,0.02100181,109729789,-3567.12329101,135824706,10341.27441406,1.24412655,2279.99951171
0.04399999,0.59378874,0.05200958,109729774,-3810.88256835,135824747,10363.92578125,1.13708317,2279.99951171
0.04799999,0.60972297,0.06084060,109729758,-3924.17895507,135824789,10426.84375000,1.12507426,2279.99951171
0.05199999,0.71499812,0.02573204,109729743,-4054.64160156,135824831,10401.67675781,1.06944894,2279.99951171
0.05599999,0.73282366,-0.00223922,109729726,-4216.00341796,135824872,10489.76269531,1.01504874,2279.99951171
0.05999999,0.76537883,0.00099754,109729709,-4360.19873046,135824914,10373.99218750,1.00974965,2279.99951171
0.06399999,0.49009054,0.07405662,109729691,-4521.56054687,135824956,10512.41308593,0.98583936,2279.99951171
0.06799999,0.48119986,0.05915069,109729673,-4645.15673828,135824998,10391.60937500,0.95989954,2279.99951171
0.07199999,0.73026281,-0.02055549,109729654,-4662.32275390,135825039,10487.24511718,0.96216428,2279.99951171
0.07599999,0.67198115,-0.01436233,109729635,-4830.55078125,135825081,10376.50878906,1.00844407,2279.99951171
0.07999999,0.53930038,0.01521873,109729615,-4967.87988281,135825123,10517.44628906,0.97776627,2279.99951171
0.08399999,0.62873989,0.00532722,109729595,-5064.01025390,135825164,10376.50878906,1.04418003,2279.99951171
0.08799999,0.65656810,-0.00613021,109729575,-5070.87695312,135825206,10497.31250000,1.02558255,2279.99951171
0.09199999,0.50083374,0.02982139,109729554,-5208.20605468,135825248,10396.64257812,1.05329310,2279.99951171
0.09599999,0.45280313,0.03805351,109729533,-5307.76953125,135825289,10454.52832031,1.01199054,2279.99951171
0.09999999,0.58609229,-0.01040840,109729512,-5328.36914062,135825331,10376.50878906,1.07594299,2279.99951171
0.10399999,0.76770305,-0.07352256,109729491,-5393.60009765,135825373,10424.32714843,1.01148641,2279.99951171
0.10799999,0.55966657,-0.00283241,109729469,-5489.73046875,135825415,10381.54296875,1.01704967,2279.99951171
0.11199999,0.41732668,0.04598808,109729447,-5524.06298828,135825456,10401.67675781,1.01903486,2279.99951171
0.11599999,0.39370152,0.04038810,109729425,-5582.42773437,135825498,10401.67675781,1.04473209,2279.99951171
0.11999999,0.49895045,-0.00686264,109729402,-5630.49316406,135825540,10386.57617187,1.02080559,2279.99951171
0.12399999,0.30727982,0.05431175,109729380,-5647.65917968,135825581,10467.11132812,1.05931043,2279.99951171
0.12799999,0.51864963,-0.01560592,109729357,-5668.25830078,135825623,10373.99218750,1.04446125,2279.99951171
0.13199999,0.61580747,-0.05180931,109729335,-5692.29101562,135825665,10497.31250000,1.06484639,2279.99951171
0.13599999,0.47661298,-0.01645469,109729312,-5754.08935546,135825707,10346.30859375,1.11543154,2279.99951171
0.13999999,0.42602053,0.02230644,109729289,-5750.65576171,135825748,10514.92968750,1.07038164,2279.99951171
0.14399999,0.30291420,0.06209754,109729266,-5723.18994140,135825790,10361.40917968,1.08170557,2279.99951171
0.14799999,0.45471030,0.00185775,109729243,-5685.42480468,135825832,10519.96289062,1.00947475,2279.99951171
0.15199999,0.46466821,-0.00639915,109729221,-5712.89062500,135825873,10381.54296875,1.03992700,2279.99951171
0.15599998,0.54978966,-0.03528213,109729198,-5712.89062500,135825915,10499.82910156,0.99085026,2279.99951171
0.15999998,0.56726926,-0.01916694,109729175,-5675.12500000,135825957,10376.50878906,0.99311387,2279.99951171
0.16399998,0.52680504,-0.00397968,109729152,-5654.52539062,135825999,10459.56152343,0.97927057,2279.99951171
0.16799998,0.34692874,0.04538917,109729129,-5678.55810546,135826040,10384.05859375,0.99764245,2279.99951171
0.17199998,0.33003878,0.04804611,109729107,-5640.79248046,135826082,10409.22656250,0.91706264,2279.99951171
0.17599998,0.44255059,-0.00034904,109729084,-5599.59375000,135826123,10399.16015625,0.99784862,2279.99951171
0.17999998,0.50350248,-0.03100776,109729062,-5606.46044921,135826165,10401.67675781,0.96085125,2279.99951171
0.18399998,0.47572410,-0.00958919,109729040,-5585.86083984,135826207,10429.36035156,0.97116947,2279.99951171
0.18799998,0.44569206,0.00215148,109729017,-5561.82861328,135826249,10389.09277343,0.98249441,2279.99951171
0.19199998,0.36239844,0.02372741,109728995,-5551.52880859,135826290,10444.46093750,0.99079930,2279.99951171
0.19599998,0.30122926,0.04782104,109728973,-5506.89697265,135826332,10381.54296875,0.95581531,2279.99951171
0.19999998,0.17879329,0.06500434,109728951,-5493.16406250,135826374,10492.27929687,0.98179185,2279.99951171
0.20399998,0.40891763,-0.02093982,109728929,-5465.69824218,135826415,10389.09277343,0.95833033,2279.99951171
0.20799998,0.48123559,-0.04953002,109728907,-5462.26464843,135826457,10492.27929687,0.94806689,2279.99951171
0.21199998,0.47722446,-0.03883934,109728886,-5445.09863281,135826499,10356.37500000,1.02426803,2279.99951171
0.21599998,0.61801546,-0.05812168,109728864,-5393.60009765,135826540,10537.58007812,1.00192236,2279.99951171
0.21999998,0.53532195,-0.01479339,109728843,-5331.80224609,135826582,10399.16015625,1.01367902,2279.99951171
0.22399998,0.33884498,0.04075813,109728821,-5314.63623046,135826624,10479.69531250,1.00341451,2279.99951171
0.22799998,0.21782492,0.06130599,109728800,-5290.60351562,135826665,10384.05957031,1.05198729,2279.99951171
0.23199998,0.36984702,-0.00148773,109728779,-5287.17041015,135826707,10492.27929687,1.02707016,2279.99951171
0.23599998,0.52358072,-0.04402065,109728758,-5259.70458984,135826749,10384.05957031,1.05450224,2279.99951171
0.23999998,0.46125149,-0.02766990,109728737,-5276.87060546,135826791,10444.46093750,1.01247227,2279.99951171
0.24399998,0.36705750,-0.00067615,109728716,-5338.66845703,135826832,10379.02636718,1.05399811,2279.99951171
