timestamp,pCut::Motor_Torque,pCut::CTRL_Position_controller::Lag_error,pCut::CTRL_Position_controller::Actual_position,pCut::CTRL_Position_controller::Actual_speed,pSvolFilm::CTRL_Position_controller::Actual_position,pSvolFilm::CTRL_Position_controller::Actual_speed,pSvolFilm::CTRL_Position_controller::Lag_error,pSpintor::VAX_speed
0.00800000,0.45634779,0.00029373,1901683620,-1792.14477539,112117786,2992.40112304,1.01228761,1799.99975585
0.01199999,0.36699020,0.02748489,1901683612,-1826.47705078,112117798,3088.03686523,1.01243829,1799.99975585
0.01599999,0.25446742,0.05226898,1901683605,-1853.94287109,112117810,3037.70239257,1.06391763,1799.99975585
0.01999999,0.40520417,-0.00241470,1901683598,-1853.94287109,112117822,3042.73583984,1.05295598,1799.99975585
0.02399999,0.42110329,-0.01309967,1901683590,-1898.57482910,112117834,3050.28564453,0.94739097,1799.99975585
0.02799999,0.32390695,0.01918792,1901683582,-1932.90710449,112117847,3088.03686523,0.87300753,1799.99975585
0.03199999,0.40334823,-0.01140975,1901683575,-1984.40551757,112117859,3050.28613281,0.91845947,1799.99975585
0.03599999,0.36904367,0.00077819,1901683567,-2025.60424804,112117871,3012.53491210,0.90849179,1799.99975585
0.03999999,0.42403465,-0.00707626,1901683559,-1987.83874511,112117883,3022.60180664,0.87137776,1799.99975585
0.04399999,0.27193552,0.01989555,1901683551,-2083.96899414,112117895,3037.70214843,0.95605224,1799.99975585
0.04799999,0.34699141,0.00888061,1901683542,-2083.96899414,112117907,3047.76928710,1.00449848,1799.99975585
0.05199999,0.33855298,0.01241683,1901683534,-2090.83544921,112117919,2994.91772460,1.00867605,1799.99975585
0.05599999,0.34809494,0.00713920,1901683526,-2097.70190429,112117932,3027.63525390,0.98562127,1799.99975585
0.05999999,0.36491376,-0.00727844,1901683517,-2183.53271484,112117944,3047.76928710,1.00187909,1799.99975585
0.06399999,0.50530910,-0.03630828,1901683508,-2149.20043945,112117956,3050.28613281,0.94056987,1799.99975585
0.06799999,0.51320695,-0.03634262,1901683500,-2207.56518554,112117968,3004.98461914,0.94477003,1799.99975585
0.07199999,0.50453323,-0.02335929,1901683491,-2235.03100585,112117980,3055.31958007,0.91709566,1799.99975585
0.07599999,0.38014510,0.01009750,1901683482,-2283.09619140,112117992,3057.83618164,0.97701698,1799.99975585
0.07999999,0.41551345,0.01008987,1901683473,-2320.86181640,112118004,3032.66894531,1.03231728,1799.99975585
0.08399999,0.48937889,0.00142288,1901683463,-2310.56201171,112118017,3035.18554687,1.01251113,1799.99975585
0.08799999,0.42626458,0.01455307,1901683454,-2351.76074218,112118029,3118.23779296,0.95986068,1799.99975585
0.09199999,0.41289302,0.01305007,1901683445,-2348.32763671,112118041,3100.62084960,0.97560548,1799.99975585
0.09599999,0.40507981,0.01456451,1901683435,-2420.42529296,112118054,3088.03710937,1.00494635,1799.99975585
0.09999999,0.37468579,0.01536750,1901683425,-2478.79028320,112118066,3080.48681640,0.96249115,1799.99975585
0.10399999,0.34331008,0.01588439,1901683415,-2550.88793945,112118079,3155.98925781,0.97012132,1799.99975585
0.10799999,0.44055420,-0.00444984,1901683405,-2568.05419921,112118091,3150.95532226,1.01863956,1799.99975585
0.11199999,0.45025786,-0.00220108,1901683395,-2578.35375976,112118104,3158.50585937,1.05323040,1799.99975585
0.11599999,0.47371643,-0.01019859,1901683384,-2592.08666992,112118116,3118.23779296,1.06841182,1799.99975585
0.11999999,0.52476733,-0.02471542,1901683374,-2643.58520507,112118129,3231.49121093,1.03302836,1799.99975585
0.12399999,0.54233723,-0.02802658,1901683363,-2708.81640625,112118142,3241.55786132,1.08312356,1799.99975585
0.12799999,0.58438849,-0.03821182,1901683352,-2746.58203125,112118155,3246.59155273,1.08650636,1799.99975585
0.13199999,0.61719244,-0.03556060,1901683341,-2798.08032226,112118168,3269.24218750,1.05595886,1799.99975585
0.13599999,0.58038717,-0.01541709,1901683330,-2859.87841796,112118181,3281.82592773,1.02296030,1799.99975585
0.13999999,0.50223869,0.02063751,1901683318,-2904.51049804,112118195,3385.01220703,1.06128442,1799.99975585
0.14399999,0.55101162,0.01478385,1901683306,-2935.40942382,112118208,3374.94506835,1.12251710,1799.99975585
0.14799999,0.45832726,0.02765846,1901683294,-3000.64086914,112118222,3402.62939453,1.15294194,1799.99975585
0.15199999,0.55877065,-0.00149345,1901683282,-3048.70605468,112118235,3445.41381835,1.15233349,1799.99975585
0.15599998,0.48078444,0.00576400,1901683270,-3131.10351562,112118249,3407.66259765,1.12796556,1799.99975585
0.15999998,0.46620842,-0.01230239,1901683257,-3220.36743164,112118263,3513.36547851,1.10010349,1799.99975585
0.16399998,0.56054455,-0.02582550,1901683244,-3251.26635742,112118277,3591.38427734,1.08679044,1799.99975585
0.16799998,0.62306481,-0.02278900,1901683231,-3299.33154296,112118292,3641.71948242,1.08359050,1799.99975585
0.17199998,0.67433649,-0.02915000,1901683218,-3350.83007812,112118306,3614.03515625,1.12648987,1799.99975585
0.17599998,0.63514184,-0.00399589,1901683204,-3395.46191406,112118320,3651.78637695,1.18848812,1799.99975585
0.17999998,0.49421027,0.02270984,1901683190,-3546.52392578,112118335,3669.40356445,1.21430730,1799.99975585
0.18399998,0.51574981,0.03114700,1901683176,-3522.49145507,112118350,3724.77172851,1.23591589,1799.99975585
0.18799998,0.55509549,0.00616645,1901683162,-3618.62182617,112118365,3775.10620117,1.20391082,1799.99975585
0.19199998,0.72839188,-0.03432464,1901683147,-3646.08764648,112118380,3780.13989257,1.18205606,1799.99975585
0.19599998,0.47662881,0.01745700,1901683132,-3773.11694335,112118396,3873.25927734,1.13336312,1799.99975585
0.19999998,0.55857968,0.01535797,1901683117,-3821.18212890,112118412,3928.62744140,1.07699275,1799.99975585
0.20399998,0.63151890,-0.00073242,1901683102,-3845.21484375,112118427,3948.76147460,1.12442708,1799.99975585
0.20799998,0.53519231,0.01425743,1901683086,-3937.91186523,112118443,4001.61279296,1.11850285,1799.99975585
0.21199998,0.60822606,-0.00881290,1901683070,-4006.57641601,112118459,4051.94750976,1.16219758,1799.99975585
0.21599998,0.56534236,-0.01025676,1901683054,-4113.00634765,112118476,4142.55029296,1.19834756,1799.99975585
0.21999998,0.58273768,0.01084804,1901683038,-4137.03906250,112118492,4165.20068359,1.16555356,1799.99975585
0.22399998,0.59114372,-0.00482654,1901683021,-4236.60253906,112118509,4197.91845703,1.15407443,1799.99975585
0.22799998,0.55648654,0.01370239,1901683004,-4291.53417968,112118526,4260.83691406,1.10539412,1799.99975585
0.23199998,0.45983934,0.03930664,1901682987,-4387.66455078,112118543,4273.42041015,1.14056217,1799.99975585
0.23599998,0.38862279,0.06212234,1901682969,-4370.49853515,112118560,4288.52099609,1.17217278,1799.99975585
0.23999998,0.34994778,0.05425548,1901682951,-4463.19580078,112118577,4303.62109375,1.23528015,1799.99975585
0.24399998,0.76292318,-0.07004547,1901682934,-4473.49511718,112118595,4391.70703125,1.31785607,1799.99975585
0.24799998,0.75155133,-0.06923961,1901682915,-4583.35839843,112118612,4421.90820312,1.30051267,1799.99975585
0.25199998,0.60956406,-0.01866054,1901682897,-4689.78857421,112118630,4504.96044921,1.21882939,1799.99975585
0.25599998,0.64866507,-0.00151348,1901682878,-4652.02294921,112118649,4515.02734375,1.16246140,1799.99975585
0.25999998,0.50518858,0.03497600,1901682859,-4792.78564453,112118667,4570.39550781,1.18267369,1799.99975585
0.26399998,0.37924525,0.04856872,1901682840,-4878.61621093,112118685,4595.56298828,1.27236998,1799.99975585
0.26799998,0.40678614,0.05126571,1901682820,-4875.18310546,112118704,4708.81640625,1.29801976,1799.99975585
0.27199998,0.36263841,0.04248046,1901682801,-4930.11474609,112118723,4784.31835937,1.30522811,1799.99975585
0.27599998,0.65183824,-0.05282306,1901682781,-4947.28076171,112118742,4789.35156250,1.19644105,1799.99975585
0.27999998,0.63003754,-0.05208587,1901682761,-5067.44384765,112118761,4766.70068359,1.15761947,1799.99975585
0.28399998,0.63204842,-0.02224636,1901682741,-5094.90966796,112118780,4806.96875000,1.16057550,1799.99975585
0.28799998,0.61073684,-0.01092529,1901682720,-5084.60986328,112118799,4822.06933593,1.30427706,1799.99975585
0.29199998,0.40518277,0.04162514,1901682700,-5163.57421875,112118819,4925.25537109,1.33429312,1799.99975585
0.29599998,0.28210309,0.07441997,1901682679,-5215.07226562,112118839,5015.85839843,1.30285823,1799.99975585
0.29999997,0.30215689,0.05338156,1901682658,-5218.50585937,112118859,5005.79101562,1.20008361,1799.99975585
0.30399997,0.37504062,0.00861167,1901682637,-5294.03662109,112118879,5028.44189453,1.21067011,1799.99975585
0.30799997,0.57473176,-0.05687940,1901682616,-5321.50244140,112118899,5056.12597656,1.22431147,1799.99975585
0.31199997,0.65723723,-0.06381374,1901682595,-5321.50244140,112118919,5184.47949218,1.28351259,1799.99975585
0.31599997,0.61691105,-0.04021078,1901682573,-5348.96826171,112118940,5144.21191406,1.24514293,1799.99975585
0.31999997,0.53314274,0.00207906,1901682552,-5348.96826171,112118961,5192.02978515,1.20703673,1799.99975585
0.32399997,0.34694966,0.04174602,1901682530,-5403.89990234,112118982,5192.02978515,1.19074499,1799.99975585
0.32799997,0.31219902,0.04974162,1901682509,-5414.19970703,112119003,5297.73291015,1.19766521,1799.99975585
0.33199997,0.37596255,0.01241070,1901682487,-5410.76660156,112119024,5229.78076171,1.23283231,1799.99975585
0.33599997,0.45394060,-0.01647353,1901682466,-5393.60009765,112119045,5270.04833984,1.22510004,1799.99975585
0.33999997,0.55361479,-0.04846477,1901682444,-5376.43408203,112119066,5335.48388671,1.18311226,1799.99975585
0.34399997,0.43233108,-0.01109814,1901682422,-5414.19970703,112119088,5355.61767578,1.10642123,1799.99975585
0.34799997,0.26985663,0.03102338,1901682401,-5445.09863281,112119109,5307.79980468,1.20074236,1799.99975585
0.35199997,0.24981269,0.04067194,1901682379,-5410.76660156,112119130,5393.36865234,1.28080093,1799.99975585
0.35599997,0.44074562,-0.00931119,1901682358,-5366.13427734,112119152,5499.07177734,1.21501505,1799.99975585
0.35999997,0.46554276,-0.01548027,1901682336,-5294.03662109,112119174,5405.95214843,1.14587497,1799.99975585
0.36399997,0.39284545,-0.00764286,1901682315,-5225.37207031,112119196,5458.80419921,1.11618018,1799.99975585
0.36799997,0.31848320,-0.00557112,1901682294,-5242.53808593,112119218,5541.85644531,1.11818325,1799.99975585
0.37199997,0.19447058,0.02249622,1901682273,-5287.17041015,112119240,5433.63671875,1.16992020,1799.99975585
0.37599997,0.08552929,0.06080460,1901682252,-5232.23876953,112119261,5496.55517578,1.21728885,1799.99975585
0.37999997,0.03332218,0.05628919,1901682231,-5191.04003906,112119284,5607.29150390,1.12891364,1799.99975585
0.38399997,0.21364651,-0.00979447,1901682211,-5160.14062500,112119306,5501.58837890,1.09251677,1799.99975585
0.38799997,0.32162913,-0.03696846,1901682190,-5046.84423828,112119328,5494.03808593,1.12126410,1799.99975585
0.39199997,0.18159987,-0.00601553,1901682170,-5019.37841796,112119350,5592.19091796,1.07263958,1799.99975585
0.39599997,0.30110338,-0.03936219,1901682150,-4940.41406250,112119372,5514.17187500,1.12348103,1799.99975585
0.39999997,0.24427124,-0.03652882,1901682130,-4902.64892578,112119394,5504.10498046,1.10428845,1799.99975585
0.40399997,0.20553305,-0.00094842,1901682111,-4844.28369140,112119417,5614.84179687,1.02063536,1799.99975585
0.40799997,-0.00459157,0.05173492,1901682092,-4765.31982421,112119439,5478.93798828,1.03645670,1799.99975585
0.41199997,0.07281326,0.01681256,1901682073,-4689.78857421,112119461,5521.72265625,1.02025210,1799.99975585
0.41599997,0.15232841,-0.01157855,1901682054,-4641.72363281,112119483,5546.88964843,1.03322482,1799.99975585
0.41999997,0.11361302,-0.01744771,1901682036,-4562.75927734,112119505,5509.13867187,1.03312742,1799.99975585
0.42399997,-0.00392428,0.00363016,1901682018,-4494.09472656,112119528,5549.40673828,1.04693591,1799.99975585
0.42799997,0.19659744,-0.03295016,1901682000,-4360.19873046,112119550,5546.88964843,0.96227568,1799.99975585
0.43199997,0.03297414,0.00079321,1901681983,-4294.96728515,112119572,5504.10498046,0.97627198,1799.99975585
0.43599997,0.23475813,-0.05140709,1901681965,-4236.60253906,112119594,5521.72216796,1.03959631,1799.99975585
0.43999997,0.02838031,0.00410294,1901681949,-4167.93798828,112119616,5531.78906250,1.02037179,1799.99975585
0.44399996,0.16145062,-0.01515316,1901681932,-4040.90869140,112119638,5526.75585937,1.05230081,1799.99975585
0.44799996,-0.02119163,0.01237249,1901681916,-3992.84350585,112119661,5574.57373046,1.03288781,1799.99975585
0.45199996,0.12746307,-0.02728366,1901681900,-3876.11376953,112119683,5519.20556640,0.96131503,1799.99975585
0.45599996,-0.01138036,-0.01378083,1901681885,-3903.57958984,112119705,5506.62207031,1.05081343,1799.99975585
0.45999996,0.06680129,0.00023674,1901681870,-3725.05175781,112119727,5572.05712890,1.04366874,1799.99975585
0.46399996,0.07648429,-0.01481986,1901681855,-3656.38720703,112119749,5561.99023437,0.93988221,1799.99975585
0.46799996,0.09792817,-0.00884699,1901681840,-3549.95727539,112119771,5478.93798828,0.98307228,1799.99975585
0.47199996,0.01088391,-0.00755500,1901681826,-3470.99291992,112119794,5587.15771484,0.99102789,1799.99975585
0.47599996,-0.07436449,0.03067040,1901681813,-3357.69653320,112119816,5534.30615234,1.03925228,1799.99975585
0.47999996,0.12029696,-0.03392505,1901681799,-3240.96679687,112119838,5491.52148437,1.00895357,1799.99975585
0.48399996,0.11790979,-0.02980899,1901681787,-3151.70288085,112119860,5650.07617187,0.90680474,1799.99975585
0.48799996,0.18690919,-0.04908251,1901681774,-3076.17187500,112119882,5471.38769531,0.93690770,1799.99975585
0.49199996,0.12712821,-0.02851605,1901681762,-2976.60815429,112119904,5486.48828125,1.05258083,1799.99975585
0.49599996,-0.08290021,0.03154635,1901681750,-2907.94360351,112119926,5602.25830078,1.11187791,1799.99975585
0.49999996,0.13152831,-0.03820753,1901681739,-2777.48095703,112119949,5526.75585937,1.01111042,1799.99975585
0.50399996,0.06393048,-0.01862859,1901681728,-2719.11621093,112119971,5551.92333984,0.95061188,1799.99975585
0.50799996,-0.03316631,0.02933573,1901681718,-2574.92065429,112119993,5584.64111328,0.89814889,1799.99975585
0.51199996,0.09926595,-0.02010941,1901681708,-2423.85864257,112120015,5481.45458984,1.02086782,1799.99975585
0.51599996,-0.00421515,-0.00163173,1901681698,-2355.19409179,112120037,5506.62207031,1.10130655,1799.99975585
0.51999996,-0.03671493,0.01229143,1901681689,-2235.03100585,112120059,5619.87500000,0.99512994,1799.99975585
0.52399996,-0.25544580,0.07403993,1901681680,-2094.26879882,112120081,5511.65527343,0.95073843,1799.99975585
0.52799996,-0.34586179,0.06979942,1901681672,-2063.36962890,112120103,5491.52148437,1.00298869,1799.99975585
0.53199996,-0.08605039,-0.01965904,1901681664,-1881.40869140,112120125,5554.43994140,1.04819309,1799.99975585
0.53599996,0.11996974,-0.08597421,1901681657,-1744.07958984,112120148,5499.07177734,1.09440314,1799.99975585
0.53999996,-0.03591576,-0.03047990,1901681650,-1696.01440429,112120170,5539.33935546,1.04680275,1799.99975585
0.54399996,0.05910646,-0.05004024,1901681644,-1579.28466796,112120192,5572.05712890,0.96434468,1799.99975585
0.54799996,-0.06792878,-0.01183032,1901681638,-1479.72106933,112120214,5483.97119140,1.01439368,1799.99975585
0.55199996,-0.13679020,0.02581834,1901681632,-1359.55810546,112120236,5539.33935546,1.06683182,1799.99975585
0.55599996,-0.05931112,-0.00229930,1901681627,-1222.22900390,112120258,5549.40625000,1.04238629,1799.99975585
0.55999996,-0.10970413,0.01262569,1901681622,-1112.36572265,112120281,5529.27246093,1.01391315,1799.99975585
0.56399996,-0.05604704,-0.00029087,1901681618,-964.73693847,112120303,5521.72216796,1.05691623,1799.99975585
0.56799996,0.00964599,-0.02570295,1901681615,-841.14074707,112120325,5524.23876953,1.04190576,1799.99975585
0.57199996,-0.05584369,-0.00304412,1901681611,-731.27746582,112120347,5539.33935546,1.09195482,1799.99975585
0.57599996,-0.09379535,0.00864219,1901681609,-617.98095703,112120369,5539.33935546,1.10110592,1799.99975585
0.57999996,-0.12620098,0.01889610,1901681607,-487.51831054,112120391,5556.95654296,1.02733147,1799.99975585
0.58399996,-0.23738032,0.04258394,1901681605,-360.48889160,112120414,5509.13867187,1.09990453,1799.99975585
0.58799996,-0.14485530,0.00245237,1901681604,-236.89270019,112120436,5554.43994140,1.13686645,1799.99975585
0.59199995,-0.14284977,-0.00720500,1901681603,-123.59619140,112120458,5546.88964843,1.12588286,1799.99975585
0.59599995,-0.16699537,0.00064373,1901681603,13.73291015,112120480,5511.65576171,1.08596110,1799.99975585
0.59999995,-0.34459748,0.05138731,1901681603,113.29650878,112120502,5627.42529296,1.04276418,1799.99975585
0.60399995,-0.45923167,0.07277631,1901681604,240.32592773,112120524,5506.62207031,1.00118696,1799.99975585
0.60799995,-0.52368742,0.07072544,1901681605,370.78857421,112120547,5499.07177734,1.05563843,1799.99975585
