timestamp,pCut::Motor_Torque,pCut::CTRL_Position_controller::Lag_error,pCut::CTRL_Position_controller::Actual_position,pCut::CTRL_Position_controller::Actual_speed,pSvolFilm::CTRL_Position_controller::Actual_position,pSvolFilm::CTRL_Position_controller::Actual_speed,pSvolFilm::CTRL_Position_controller::Lag_error,pSpintor::VAX_speed
0.00800000,-0.02219085,-0.00535202,33858929,1781.84509277,86327174,3002.46826171,1.01426267,1799.99975585
0.01199999,-0.08555463,0.02573394,33858936,1761.24572753,86327186,3040.21923828,0.95793563,1799.99975585
0.01599999,-0.03180838,0.00518798,33858943,1726.91345214,86327199,3032.66870117,0.97308385,1799.99975585
0.01999999,-0.08958104,0.01990509,33858950,1689.14794921,86327211,3032.66918945,1.01138603,1799.99975585
0.02399999,-0.18377104,0.03896141,33858957,1634.21630859,86327223,3010.01782226,0.98063838,1799.99975585
0.02799999,-0.19231630,0.01604461,33858963,1599.88403320,86327235,3067.90307617,0.95348834,1799.99975585
0.03199999,-0.20656475,0.03863143,33858970,1572.41821289,86327247,3037.70214843,0.96561652,1799.99975585
0.03599999,-0.19106984,0.01457595,33858976,1534.65270996,86327260,3055.31958007,0.96365088,1799.99975585
0.03999999,-0.07091213,-0.02352142,33858982,1524.35302734,86327272,3020.08520507,0.94901025,1799.99975585
0.04399999,-0.00618035,-0.03958129,33858988,1472.85461425,86327284,3098.10400390,0.91785049,1799.99975585
0.04799999,-0.02147473,-0.02571105,33858994,1431.65588378,86327296,3042.73583984,0.97527992,1799.99975585
0.05199999,-0.07628285,-0.00281906,33858999,1390.45715332,86327308,3040.21899414,0.95418524,1799.99975585
0.05599999,-0.03197989,-0.01310348,33859004,1359.55810546,86327320,3027.63549804,0.94013935,1799.99975585
0.05999999,-0.01029651,-0.02252960,33859010,1314.92614746,86327333,3090.55395507,0.90897959,1799.99975585
0.06399999,-0.08610744,0.00984573,33859015,1273.72741699,86327345,3062.86962890,0.93158668,1799.99975585
0.06799999,-0.14865943,0.01846694,33859020,1211.92932128,86327357,2997.43457031,0.93465453,1799.99975585
0.07199999,-0.21408042,0.03605651,33859025,1170.73059082,86327369,3027.63525390,0.90953499,1799.99975585
0.07599999,-0.14632470,0.00610351,33859029,1143.26477050,86327381,3070.41992187,0.88340878,1799.99975585
0.07999999,-0.09649381,-0.00648498,33859034,1098.63281250,86327393,3035.18554687,0.89594888,1799.99975585
0.08399999,-0.10615102,-0.00464630,33859038,1071.16699218,86327405,2987.36743164,0.96042519,1799.99975585
0.08799999,-0.10208962,0.00064086,33859042,1054.00085449,86327418,3047.76928710,0.89503777,1799.99975585
0.09199999,-0.13397608,-0.00173950,33859046,988.76953125,86327430,3037.70239257,0.91723287,1799.99975585
0.09599999,-0.04414749,-0.02791213,33859050,944.13757324,86327442,3025.11865234,0.94546812,1799.99975585
0.09999999,-0.05162940,-0.01634597,33859054,920.10498046,86327454,3007.50146484,0.91934192,1799.99975585
0.10399999,-0.11604160,0.00172615,33859057,882.33947753,86327466,3055.31933593,0.83523935,1799.99975585
0.10799999,-0.01830339,-0.02733612,33859061,827.40783691,86327479,3060.35302734,0.89166200,1799.99975585
0.11199999,-0.06966067,-0.00595474,33859064,799.94201660,86327491,3040.21923828,0.89170980,1799.99975585
0.11599999,-0.04043484,-0.00694274,33859067,751.87683105,86327503,3010.01831054,0.83739602,1799.99975585
0.11999999,-0.06988797,0.00849723,33859070,720.97778320,86327515,3065.38647460,0.86503660,1799.99975585
0.12399999,-0.07383324,0.00739288,33859073,679.77905273,86327527,3050.28613281,0.89327198,1799.99975585
0.12799999,-0.00652083,-0.01573181,33859076,642.01354980,86327539,3030.15185546,0.89432460,1799.99975585
0.13199999,0.02116664,-0.01795578,33859078,611.11450195,86327551,3002.46826171,0.90846794,1799.99975585
0.13599999,-0.04852844,0.00624465,33859080,556.18286132,86327564,3105.65429687,0.94072806,1799.99975585
0.13999999,-0.00881442,-0.00485229,33859083,539.01672363,86327576,3045.25244140,0.92970228,1799.99975585
0.14399999,-0.04917725,0.01226425,33859085,490.95153808,86327588,3030.15185546,0.91304826,1799.99975585
0.14799999,-0.05904735,0.01235961,33859087,432.58666992,86327600,3017.56835937,0.89094883,1799.99975585
0.15199999,-0.06089794,0.00936126,33859088,405.12084960,86327612,3088.03686523,0.88596314,1799.99975585
0.15599998,-0.05208755,0.00890350,33859090,374.22180175,86327624,3020.08496093,0.93030554,1799.99975585
0.15999998,-0.02279851,-0.00241661,33859091,343.32275390,86327637,2994.91796875,0.93277859,1799.99975585
0.16399998,-0.04813100,0.00572586,33859093,298.69079589,86327649,3040.21875000,0.91470599,1799.99975585
0.16799998,-0.08264379,0.01444244,33859094,264.35852050,86327661,3037.70239257,0.94495463,1799.99975585
0.17199998,-0.07567851,0.01293563,33859095,233.45947265,86327673,3022.60180664,0.98325681,1799.99975585
0.17599998,-0.08829120,0.00829315,33859095,178.52783203,86327685,2999.95141601,0.98229795,1799.99975585
0.17999998,-0.07575906,0.00360107,33859096,144.19555664,86327697,3062.86938476,0.95919185,1799.99975585
0.18399998,-0.15893445,0.02793502,33859097,99.56359863,86327709,3042.73583984,0.97374528,1799.99975585
0.18799998,-0.15451017,0.02391052,33859097,75.53100585,86327722,3042.73559570,0.93755209,1799.99975585
0.19199998,-0.09249215,-0.00680923,33859097,48.06518554,86327734,3002.46777343,0.93256640,1799.99975585
0.19599998,-0.06587381,-0.01720046,33859097,0.00000000,86327746,3100.62109375,0.90039992,1799.99975585
0.19999998,0.10542276,-0.06050682,33859097,-24.03259277,86327758,3050.28613281,0.95018798,1799.99975585
