timestamp,pCut::Motor_Torque,pCut::CTRL_Position_controller::Lag_error,pCut::CTRL_Position_controller::Actual_position,pCut::CTRL_Position_controller::Actual_speed,pSvolFilm::CTRL_Position_controller::Actual_position,pSvolFilm::CTRL_Position_controller::Actual_speed,pSvolFilm::CTRL_Position_controller::Lag_error,pSpintor::VAX_speed
0.00800000,0.46431216,0.00715065,280918246,-4243.46923828,174516646,5657.62597656,1.15334415,1379.99975585
0.01199999,0.44096001,0.02596092,280918229,-4229.73632812,174516669,5680.27685546,1.09274387,1379.99975585
0.01599999,0.40183570,0.02545928,280918212,-4257.20214843,174516692,5637.49218750,1.11972606,1379.99975585
0.01999999,0.26177325,0.05569934,280918195,-4246.90234375,174516714,5735.64501953,1.01483118,1379.99975585
0.02399999,0.24498748,0.04444599,280918178,-4260.63525390,174516737,5642.52587890,1.05691373,1379.99975585
0.02799999,0.37913185,0.00450706,280918162,-4209.13671875,174516760,5619.87500000,1.11661529,1379.99975585
0.03199999,0.54042112,-0.06451511,280918145,-4267.50146484,174516782,5695.37695312,1.09527611,1379.99975585
0.03599999,0.58936274,-0.06750297,280918128,-4253.76855468,174516805,5655.10937500,1.14339888,1379.99975585
0.03999999,0.49508154,-0.02150344,280918111,-4298.40087890,174516828,5657.62646484,1.14622032,1379.99975585
0.04399999,0.40862974,0.03234481,280918094,-4253.76855468,174516850,5687.82666015,1.08763253,1379.99975585
0.04799999,0.26455658,0.05832099,280918077,-4298.40087890,174516873,5614.84130859,1.14884245,1379.99975585
0.05199999,0.24059037,0.06146466,280918060,-4233.16943359,174516895,5753.26220703,1.11289179,1379.99975585
0.05599999,0.16125766,0.05986261,280918043,-4274.36816406,174516917,5617.35839843,1.12175357,1379.99975585
0.05999999,0.22642850,0.03955423,280918026,-4226.30273437,174516940,5637.49218750,1.18698918,1379.99975585
0.06399999,0.33067539,-0.02007332,280918009,-4274.36816406,174516963,5707.96093750,1.10826838,1379.99975585
0.06799999,0.59308260,-0.09011948,280917992,-4212.56982421,174516985,5634.97558593,1.13222956,1379.99975585
0.07199999,0.64212018,-0.08075761,280917975,-4246.90234375,174517008,5640.00878906,1.12196397,1379.99975585
0.07599999,0.50255084,-0.01993924,280917958,-4253.76855468,174517031,5662.65966796,1.07697010,1379.99975585
0.07999999,0.46125712,-0.00033444,280917941,-4281.23437500,174517053,5604.77490234,1.19354820,1379.99975585
0.08399999,0.31998959,0.06780117,280917924,-4229.73632812,174517076,5738.16162109,1.15912103,1379.99975585
0.08799999,0.14847934,0.08749455,280917907,-4257.20214843,174517099,5650.07617187,1.15086889,1379.99975585
