timestamp,pCut::Motor_Torque,pCut::CTRL_Position_controller::Lag_error,pCut::CTRL_Position_controller::Actual_position,pCut::CTRL_Position_controller::Actual_speed,pSvolFilm::CTRL_Position_controller::Actual_position,pSvolFilm::CTRL_Position_controller::Actual_speed,pSvolFilm::CTRL_Position_controller::Lag_error,pSpintor::VAX_speed
0.00800000,0.09362651,-0.02090811,331364752,-3766.25048828,55766673,5506.62207031,1.00635981,1799.99975585
0.01199999,0.16147896,-0.02574229,331364737,-3694.15283203,55766695,5504.10546875,1.06565785,1799.99975585
0.01599999,0.21202901,-0.02580881,331364723,-3512.19165039,55766717,5574.57373046,1.06757342,1799.99975585
0.01999999,0.07627207,-0.00971579,331364709,-3543.09082031,55766739,5509.13867187,1.06948888,1799.99975585
0.02399999,-0.01706993,0.02846908,331364695,-3371.42944335,55766761,5564.50683593,1.03214430,1799.99975585
0.02799999,0.17187272,-0.02228999,331364682,-3271.86572265,55766783,5559.47363281,0.98372513,1799.99975585
0.03199999,0.06604181,-0.00669407,331364669,-3220.36743164,55766805,5486.48779296,1.03597629,1799.99975585
0.03599999,0.13102559,-0.00701045,331364656,-3072.73852539,55766828,5519.20556640,1.16372859,1799.99975585
0.03999999,0.15028139,-0.02089691,331364644,-2969.74169921,55766850,5539.33935546,1.13506758,1799.99975585
0.04399999,0.09238925,-0.00177192,331364632,-2866.74487304,55766872,5551.92333984,1.08161580,1799.99975585
0.04799999,0.22320772,-0.04751276,331364621,-2760.31494140,55766894,5536.82275390,1.09963846,1799.99975585
0.05199999,0.20094053,-0.04057073,331364610,-2688.21704101,55766916,5526.75585937,1.05323266,1799.99975585
0.05599999,-0.05264136,0.04602122,331364600,-2564.62084960,55766938,5524.23876953,1.15078508,1799.99975585
0.05999999,0.09191936,-0.00963902,331364589,-2444.45800781,55766961,5529.27246093,1.15169489,1799.99975585
0.06399999,0.11549475,-0.02714037,331364580,-2362.06054687,55766983,5549.40625000,1.08716857,1799.99975585
0.06799999,0.06787872,-0.00477290,331364571,-2238.46435546,55767005,5516.68896484,1.07398366,1799.99975585
0.07199999,-0.13405326,0.04272460,331364562,-2169.79980468,55767027,5577.09033203,1.06281304,1799.99975585
0.07599999,-0.17579342,0.05789613,331364553,-2056.50317382,55767049,5541.85644531,1.09172141,1799.99975585
0.07999999,-0.15536454,0.03499364,331364546,-1888.27514648,55767071,5496.55517578,1.12163650,1799.99975585
0.08399999,-0.07848675,-0.00805377,331364538,-1781.84509277,55767094,5592.19091796,1.14670705,1799.99975585
0.08799999,0.03980201,-0.04820632,331364531,-1685.71472167,55767116,5539.33935546,1.10936141,1799.99975585
0.09199999,0.15295068,-0.07344722,331364525,-1579.28466796,55767138,5509.13867187,1.11109006,1799.99975585
0.09599999,0.00592605,-0.02237606,331364519,-1496.88720703,55767160,5629.94189453,1.08601272,1799.99975585
0.09999999,0.03970598,-0.01784753,331364513,-1359.55810546,55767182,5504.10546875,1.08470320,1799.99975585
0.10399999,0.02501286,-0.01525926,331364508,-1249.69482421,55767204,5506.62207031,1.15928959,1799.99975585
0.10799999,-0.11921036,0.03533744,331364503,-1136.39831542,55767226,5624.90869140,1.16907083,1799.99975585
0.11199999,-0.11860930,0.02735471,331364499,-988.76953125,55767249,5511.65527343,1.13594079,1799.99975585
0.11599999,-0.12122228,0.01172733,331364495,-889.20593261,55767271,5539.33935546,1.11413872,1799.99975585
0.11999999,-0.00931334,-0.02229118,331364492,-772.47619628,55767293,5617.35839843,1.06892740,1799.99975585
0.12399999,-0.04390432,-0.00875186,331364489,-642.01354980,55767315,5504.10498046,1.12300419,1799.99975585
0.12799999,-0.13748943,0.01933717,331364487,-518.41735839,55767337,5531.78955078,1.13618111,1799.99975585
0.13199999,-0.20942156,0.03429269,331364485,-384.52148437,55767360,5592.19091796,1.11978924,1799.99975585
0.13599999,-0.17915187,0.01381874,331364484,-271.22497558,55767382,5483.97119140,1.12491273,1799.99975585
0.13999999,-0.18444722,0.00827693,331364483,-140.76232910,55767404,5546.88964843,1.10549974,1799.99975585
0.14399999,-0.17295216,0.00200128,331364483,-17.16613769,55767426,5587.15771484,1.08847689,1799.99975585
0.14799999,-0.33326208,0.03686237,331364483,82.39746093,55767448,5504.10498046,1.04691660,1799.99975585
0.15199999,-0.41969668,0.05985879,331364483,230.02624511,55767470,5544.37304687,1.08488619,1799.99975585
0.15599998,-0.55246442,0.07281732,331364485,350.18920898,55767493,5534.30615234,1.06849336,1799.99975585
0.15999998,-0.59241211,0.06367683,331364486,484.08508300,55767515,5534.30615234,1.08871722,1799.99975585
0.16399998,-0.57332801,0.02851438,331364488,621.41418457,55767537,5529.27246093,1.10856640,1799.99975585
0.16799998,-0.47964414,-0.01475000,331364491,738.14392089,55767559,5567.02343750,0.97577267,1799.99975585
0.17199998,-0.47504606,-0.03044319,331364494,858.30688476,55767581,5531.78906250,1.01273560,1799.99975585
0.17599998,-0.61135262,0.01280689,331364498,971.60339355,55767603,5511.65576171,1.07926738,1799.99975585
0.17999998,-0.56607872,-0.01162481,331364502,1112.36572265,55767626,5567.02343750,1.09005534,1799.99975585
0.18399998,-0.51031255,-0.02588129,331364507,1249.69482421,55767648,5531.78955078,1.10625338,1799.99975585
0.18799998,-0.50796252,-0.03056764,331364512,1383.59069824,55767670,5574.57373046,1.01498937,1799.99975585
0.19199998,-0.53738015,-0.02486228,331364518,1503.75366210,55767692,5556.95703125,0.94964510,1799.99975585
0.19599998,-0.47215315,-0.03982210,331364524,1651.38244628,55767714,5496.55517578,1.02585124,1799.99975585
0.19999998,-0.64254915,-0.00494718,331364531,1730.34667968,55767736,5569.54052734,1.05513536,1799.99975585
0.20399998,-0.73168158,0.02383804,331364538,1867.67578125,55767759,5561.99023437,1.06793761,1799.99975585
0.20799998,-0.80199778,0.04117488,331364546,2032.47070312,55767781,5504.10498046,1.04688704,1799.99975585
0.21199998,-0.85067880,0.03209114,331364555,2104.56835937,55767803,5645.04248046,0.99727416,1799.99975585
0.21599998,-0.66211658,-0.02683830,331364563,2293.39599609,55767825,5501.58837890,1.03360521,1799.99975585
