timestamp,pCut::Motor_Torque,pCut::CTRL_Position_controller::Lag_error,pCut::CTRL_Position_controller::Actual_position,pCut::CTRL_Position_controller::Actual_speed,pSvolFilm::CTRL_Position_controller::Actual_position,pSvolFilm::CTRL_Position_controller::Actual_speed,pSvolFilm::CTRL_Position_controller::Lag_error,pSpintor::VAX_speed
0.00800000,-0.44228190,0.01110601,94904614,9729.76660156,163169274,5504.10498046,1.10194015,1799.99975585
0.01199999,-0.39433181,0.02332305,94904653,9740.06640625,163169296,5456.28710937,1.09725666,1799.99975585
0.01599999,-0.20199219,-0.06501626,94904692,9688.56738281,163169318,5443.70361328,1.08277034,1799.99975585
0.01999999,-0.44476088,0.03672456,94904730,9692.00097656,163169340,5491.52148437,1.00046443,1799.99975585
0.02399999,-0.38172584,-0.00103712,94904769,9630.20312500,163169362,5365.68457031,1.08056962,1799.99975585
0.02799999,-0.49501538,0.03901672,94904807,9619.90332031,163169383,5375.75146484,1.09886527,1799.99975585
0.03199999,-0.24665352,-0.04133081,94904846,9554.67187500,163169405,5471.38769531,1.09546506,1799.99975585
0.03599999,-0.51293957,0.03435707,94904884,9455.10839843,163169426,5300.24951171,1.07941997,1799.99975585
0.03999999,-0.66498190,0.11130571,94904922,9520.33984375,163169448,5312.83300781,1.05915927,1799.99975585
0.04399999,-1.33651149,0.21825695,94904960,9231.94824218,163169469,5338.00048828,1.05332827,1799.99975585
0.04799999,-4.73977565,1.18458223,94904996,9122.08496093,163169490,5300.24902343,0.99483895,1799.99975585
0.05199999,-5.17275190,1.15711259,94905034,9633.63574218,163169511,5229.78076171,1.04123401,1799.99975585
0.05599999,-3.49178075,0.19805240,94905072,9468.84082031,163169532,5199.58007812,1.12726712,1799.99975585
0.05999999,-1.27354013,-0.63077354,94905110,9489.44042968,163169553,5325.41699218,1.09267449,1799.99975585
0.06399999,0.20239035,-1.03145790,94905147,9177.01660156,163169574,5249.91455078,0.86075913,1799.99975585
0.06799999,-0.29378336,-0.65678977,94905184,9060.28710937,163169595,5212.16357421,0.57375693,1799.99975585
0.07199999,-0.14485691,-0.48002576,94905220,9056.85351562,163169616,5139.17822265,0.35561251,1799.99975585
0.07599999,0.01813332,-0.38929176,94905256,9046.55371093,163169637,5114.01074218,0.28912529,1799.99975585
0.07999999,0.04112625,-0.25997352,94905292,9005.35546875,163169657,4990.69091796,0.53504514,1799.99975585
0.08399999,-0.03934747,-0.14157485,94905328,8926.39160156,163169677,5020.89160156,0.67640817,1799.99975585
0.08799999,-0.35169628,-0.01020908,94905364,8765.02929687,163169697,4945.38916015,0.72895467,1799.99975585
0.09199999,-0.26562434,0.01755809,94905399,8850.86035156,163169716,4887.50439453,1.13805460,1799.99975585
0.09599999,-0.40473380,0.06213283,94905434,8734.13085937,163169736,4950.42236328,1.47237646,1799.99975585
0.09999999,-0.42324501,0.07503700,94905469,8679.19921875,163169756,4942.87255859,1.38728821,1799.99975585
0.10399999,-0.23219636,0.02242946,94905504,8655.16601562,163169775,4862.33740234,1.31715905,1799.99975585
0.10799999,-0.38696947,0.06246948,94905538,8576.20214843,163169795,4879.95410156,1.20117998,1799.99975585
0.11199999,-0.16958387,0.00091361,94905572,8507.53710937,163169814,4882.47070312,0.88905560,1799.99975585
0.11599999,-0.89364558,0.19271469,94905605,8339.30957031,163169834,4847.23681640,0.58433187,1799.99975585
0.11999999,-0.26499417,0.01215839,94905639,8401.10742187,163169853,4681.13183593,0.77620124,1799.99975585
0.12399999,-0.68192708,0.14213180,94905672,8119.58300781,163169871,4668.54833984,0.92121142,1799.99975585
0.12799999,-0.69165301,0.10836791,94905704,8177.94775390,163169890,4655.96435546,0.96117949,1799.99975585
0.13199999,-0.93029415,0.09767627,94905737,7954.78808593,163169909,4635.83056640,0.81224417,1799.99975585
0.13599999,-0.13563843,-0.11186218,94905769,8081.81738281,163169927,4517.54394531,0.82153207,1799.99975585
