timestamp,pCut::Motor_Torque,pCut::CTRL_Position_controller::Lag_error,pCut::CTRL_Position_controller::Actual_position,pCut::CTRL_Position_controller::Actual_speed,pSvolFilm::CTRL_Position_controller::Actual_position,pSvolFilm::CTRL_Position_controller::Actual_speed,pSvolFilm::CTRL_Position_controller::Lag_error,pSpintor::VAX_speed
0.00800000,-0.45099499,0.01576042,2071458,9918.59375000,11288497,5544.37304687,0.93169075,3299.99951171
0.01199999,-0.20412552,-0.06768560,2071497,9932.32714843,11288519,5541.85595703,0.99651944,3299.99951171
0.01599999,-0.67656749,0.09019517,2071537,9911.72753906,11288542,5634.97558593,0.98442727,3299.99951171
0.01999999,-0.28768131,-0.02795553,2071577,9935.75976562,11288564,5546.88964843,0.94414770,3299.99951171
0.02399999,-0.57368117,0.05302095,2071616,9932.32714843,11288586,5534.30615234,1.00655102,3299.99951171
0.02799999,-0.15733273,-0.08385276,2071656,9897.99414062,11288609,5637.49218750,0.93144905,3299.99951171
0.03199999,-0.57595545,0.05068206,2071696,9922.02734375,11288631,5541.85595703,0.96827298,3299.99951171
0.03599999,-0.56581056,0.06024742,2071736,9956.35937500,11288653,5531.78955078,0.95256608,3299.99951171
0.03999999,-2.17729187,0.44385051,2071775,9678.26757812,11288676,5650.07617187,0.84584456,3299.99951171
0.04399999,-5.11401033,1.28700351,2071814,9736.63281250,11288698,5544.37304687,0.88308054,3299.99951171
0.04799999,-4.32134151,0.80493068,2071854,10261.91699218,11288720,5536.82275390,0.91226291,3299.99951171
0.05199999,-2.81382799,-0.06116056,2071895,10004.42480468,11288743,5604.77490234,0.91668981,3299.99951171
0.05599999,-2.89720487,-0.09416723,2071934,10059.35644531,11288765,5614.84179687,0.81257647,3299.99951171
0.05999999,-0.24501363,-0.92642927,2071975,10086.82226562,11288787,5645.04248046,0.56130301,3299.99951171
0.06399999,-0.23877687,-0.77266788,2072015,9846.49609375,11288810,5622.39160156,0.28545677,3299.99951171
0.06799999,-0.14767968,-0.58269882,2072054,9880.82812500,11288832,5531.78906250,0.19786250,3299.99951171
0.07199999,-0.12225074,-0.38843345,2072094,9908.29394531,11288855,5551.92333984,0.32368749,3299.99951171
0.07599999,-0.18706317,-0.26109600,2072133,9897.99414062,11288877,5511.65527343,0.64220720,3299.99951171
0.07999999,-0.03885078,-0.19181728,2072173,9908.29394531,11288899,5524.23876953,0.73682469,3299.99951171
0.08399999,-0.08055601,-0.11887645,2072213,9891.12792968,11288921,5607.29150390,0.90291756,3299.99951171
0.08799999,-0.45435410,0.07200241,2072252,9880.82812500,11288943,5521.72216796,1.03778600,3299.99951171
0.09199999,-0.39683327,0.03889560,2072292,9877.39550781,11288965,5551.92333984,1.10764813,3299.99951171
0.09599999,-0.32701098,0.04624176,2072331,9849.92968750,11288987,5609.80810546,1.22299432,3299.99951171
