timestamp,pCut::Motor_Torque,pCut::CTRL_Position_controller::Lag_error,pCut::CTRL_Position_controller::Actual_position,pCut::CTRL_Position_controller::Actual_speed,pSvolFilm::CTRL_Position_controller::Actual_position,pSvolFilm::CTRL_Position_controller::Actual_speed,pSvolFilm::CTRL_Position_controller::Lag_error,pSpintor::VAX_speed
0.00800000,-0.14540261,-0.00580120,75563111,4507.82763671,135548759,3032.66894531,0.91297954,1799.99975585
0.01199999,-0.11013874,-0.00730419,75563129,4542.15966796,135548771,2987.36767578,0.95631718,1799.99975585
0.01599999,-0.23137935,0.00721740,75563147,4449.46289062,135548783,3055.31933593,0.96038997,1799.99975585
0.01999999,-0.18903672,0.00730228,75563165,4470.06201171,135548795,3032.66894531,1.02285087,1799.99975585
0.02399999,-0.22425410,0.00996398,75563183,4418.56347656,135548807,3040.21923828,1.01928579,1799.99975585
0.02799999,-0.06254866,-0.02072906,75563201,4428.86328125,135548820,3020.08520507,1.01832878,1799.99975585
0.03199999,-0.21512125,0.02214527,75563218,4370.49853515,135548832,3075.45312500,0.99220067,1799.99975585
0.03599999,-0.10406243,-0.01603889,75563236,4329.29980468,135548844,3072.93676757,0.98419290,1799.99975585
0.03999999,-0.05003025,-0.03382873,75563253,4298.40087890,135548856,3030.15185546,0.95303523,1799.99975585
0.04399999,-0.09933883,-0.01213741,75563270,4246.90234375,135548868,3022.60180664,0.94040989,1799.99975585
0.04799999,-0.12567077,0.01665115,75563287,4260.63525390,135548880,3088.03735351,0.94246912,1799.99975585
0.05199999,-0.19437064,0.02221107,75563304,4205.70361328,135548893,3040.21923828,0.96566897,1799.99975585
0.05599999,-0.15527507,0.01132392,75563321,4198.83691406,135548905,2997.43481445,1.06638813,1799.99975585
0.05999999,-0.15708275,0.00792789,75563338,4130.17236328,135548917,2861.53051757,1.05234026,1799.99975585
0.06399999,-0.10834450,0.00784492,75563355,4150.77197265,135548929,3067.90307617,1.07092249,1799.99975585
