timestamp,pCut::Motor_Torque,pCut::CTRL_Position_controller::Lag_error,pCut::CTRL_Position_controller::Actual_position,pCut::CTRL_Position_controller::Actual_speed,pSvolFilm::CTRL_Position_controller::Actual_position,pSvolFilm::CTRL_Position_controller::Actual_speed,pSvolFilm::CTRL_Position_controller::Lag_error,pSpintor::VAX_speed
0.00800000,0.34932893,0.02288818,-2035432731,-964.73693847,310379816,3012.53491210,0.99923688,1799.99975585
0.01199999,0.34997320,0.01638031,-2035432735,-975.03662109,310379828,3037.70239257,0.92578095,1799.99975585
0.01599999,0.34975320,0.01336860,-2035432739,-1005.93566894,310379840,3052.80273437,0.92885076,1799.99975585
0.01999999,0.31670933,0.02153015,-2035432743,-1047.13439941,310379852,3035.18554687,0.99332129,1799.99975585
0.02399999,0.28852412,0.02195167,-2035432748,-1095.19958496,310379864,3010.01831054,1.01048481,1799.99975585
0.02799999,0.40225291,-0.01475524,-2035432752,-1105.49926757,310379877,3042.73583984,0.94651800,1799.99975585
0.03199999,0.41654336,-0.01220893,-2035432756,-1139.83154296,310379889,3037.70239257,1.01502299,1799.99975585
0.03599999,0.36344978,0.00244522,-2035432761,-1174.16381835,310379901,3050.28613281,0.97479730,1799.99975585
0.03999999,0.27203005,0.02595520,-2035432766,-1235.96191406,310379913,3017.56835937,0.93055248,1799.99975585
0.04399999,0.36738544,-0.00806808,-2035432771,-1259.99450683,310379925,3042.73583984,0.89234775,1799.99975585
0.04799999,0.41573864,-0.02102279,-2035432776,-1297.76000976,310379937,3057.83642578,0.95824462,1799.99975585
0.05199999,0.34796920,0.00311279,-2035432781,-1325.22583007,310379950,3040.21923828,0.96130675,1799.99975585
0.05599999,0.31693595,0.01289367,-2035432787,-1362.99133300,310379962,3012.53491210,0.95028287,1799.99975585
0.05999999,0.39487904,-0.00856590,-2035432792,-1383.59069824,310379974,3080.48681640,0.95435935,1799.99975585
0.06399999,0.35054802,0.00634384,-2035432798,-1414.48974609,310379986,3077.97021484,0.94131439,1799.99975585
0.06799999,0.32058194,0.00528335,-2035432803,-1441.95556640,310379998,3020.08520507,0.97298365,1799.99975585
0.07199999,0.32161995,-0.00043678,-2035432809,-1479.72106933,310380010,3022.60205078,0.92746067,1799.99975585
0.07599999,0.33525806,-0.00543975,-2035432815,-1520.91979980,310380023,3090.55371093,0.90644478,1799.99975585
0.07999999,0.31740346,-0.00527763,-2035432821,-1558.68530273,310380035,3042.73583984,0.92166942,1799.99975585
0.08399999,0.31717780,-0.00164794,-2035432827,-1575.85144042,310380047,3017.56835937,0.97515404,1799.99975585
0.08799999,0.26898324,0.01476860,-2035432834,-1613.61694335,310380059,3015.05175781,0.93703746,1799.99975585
