timestamp,pCut::Motor_Torque,pCut::CTRL_Position_controller::Lag_error,pCut::CTRL_Position_controller::Actual_position,pCut::CTRL_Position_controller::Actual_speed,pSvolFilm::CTRL_Position_controller::Actual_position,pSvolFilm::CTRL_Position_controller::Actual_speed,pSvolFilm::CTRL_Position_controller::Lag_error,pSpintor::VAX_speed
0.00800000,1.01315772,0.00276565,272172370,-8366.77539062,60621037,16504.76562500,1.02993929,3299.99951171
0.01199999,0.91058367,0.06571769,272172336,-8559.03613281,60621103,16517.34765625,1.04578828,3299.99951171
0.01599999,0.74194383,0.05726814,272172302,-8713.53125000,60621170,16519.86523437,1.01502180,3299.99951171
0.01999999,0.74205464,0.02162361,272172267,-8905.79199218,60621236,16504.76562500,1.04163730,3299.99951171
0.02399999,0.80927455,0.00839042,272172231,-8998.48925781,60621302,16537.48242187,1.07227933,3299.99951171
0.02799999,0.88731467,-0.04383277,272172195,-9074.01953125,60621369,16519.86523437,1.12767922,3299.99951171
0.03199999,0.50639194,0.06944465,272172158,-9262.84765625,60621435,16537.48242187,1.12208032,3299.99951171
0.03599999,0.78175085,-0.05642890,272172121,-9286.87988281,60621501,16542.51562500,1.22117769,3299.99951171
0.03999999,0.58285826,0.00392723,272172083,-9310.91308593,60621568,16550.06640625,1.16283810,3299.99951171
0.04399999,0.52614384,0.02593231,272172046,-9410.47656250,60621634,16522.38281250,1.16428601,3299.99951171
0.04799999,0.85869103,-0.10505867,272172008,-9369.27734375,60621701,16557.61718750,1.09889948,3299.99951171
0.05199999,0.48492836,0.01124095,272171971,-9403.60937500,60621767,16552.58398437,1.16175591,3299.99951171
0.05599999,0.64855730,-0.02919960,272171933,-9417.34277343,60621833,16610.50976562,1.05043709,3299.99951171
0.05999999,0.35093036,0.04194831,272171896,-9338.37890625,60621900,16628.08593750,1.03840541,3299.99951171
0.06399999,0.51774501,-0.04181575,272171858,-9321.21191406,60621966,16612.98437500,1.01367938,3299.99951171
0.06799999,0.52045637,-0.02723503,272171821,-9293.74609375,60622033,16668.35351562,1.03224110,3299.99951171
0.07199999,0.37565526,-0.01567363,272171784,-9262.84765625,60622099,16663.32031250,1.06047725,3299.99951171
0.07599999,0.30880725,0.01336669,272171747,-9211.34863281,60622165,16660.80273437,1.10621988,3299.99951171
0.07999999,0.64510321,-0.09454917,272171710,-9111.78515625,60622232,16670.86914062,1.08915460,3299.99951171
0.08399999,0.51954483,-0.03109741,272171674,-9108.35253906,60622298,16635.63476562,1.16409146,3299.99951171
0.08799999,0.47843754,-0.04372215,272171638,-9077.45312500,60622364,16673.42968750,1.12989544,3299.99951171
0.09199999,0.32362818,0.03103065,272171601,-9005.35546875,60622431,16673.38671875,1.12328982,3299.99951171
0.09599999,0.62648087,-0.08900928,272171566,-8946.99023437,60622497,16685.97070312,1.07742309,3299.99951171
0.09999999,0.49587273,-0.01598834,272171530,-8936.69042968,60622564,16703.58789062,1.09760570,3299.99951171
