timestamp,pCut::Motor_Torque,pCut::CTRL_Position_controller::Lag_error,pCut::CTRL_Position_controller::Actual_position,pCut::CTRL_Position_controller::Actual_speed,pSvolFilm::CTRL_Position_controller::Actual_position,pSvolFilm::CTRL_Position_controller::Actual_speed,pSvolFilm::CTRL_Position_controller::Lag_error,pSpintor::VAX_speed
0.00800000,0.28438159,-0.01735687,9632636,-336.45629882,35192864,5300.24902343,1.25796735,1379.99975585
0.01199999,0.33107978,-0.01412200,9632634,-429.15344238,35192886,5305.28271484,1.32502543,1379.99975585
0.01599999,0.35418045,-0.01364707,9632632,-511.55090332,35192907,5385.81835937,1.34734177,1379.99975585
0.01999999,0.33791786,0.00484466,9632630,-583.64868164,35192929,5423.56933593,1.24893438,1379.99975585
0.02399999,0.37289381,-0.00081825,9632628,-642.01354980,35192950,5421.05273437,1.22923469,1379.99975585
0.02799999,0.47280919,-0.02141952,9632625,-714.11132812,35192972,5423.56933593,1.25731050,1379.99975585
0.03199999,0.70773392,-0.09690284,9632622,-858.30688476,35192994,5496.55517578,1.26283669,1379.99975585
0.03599999,0.54654467,-0.00035095,9632618,-902.93884277,35193016,5489.00439453,1.30293190,1379.99975585
0.03999999,0.16794821,0.11926078,9632614,-992.20275878,35193038,5509.13867187,1.27077972,1379.99975585
0.04399999,0.39478564,0.03388595,9632610,-1050.56762695,35193060,5574.57421875,1.18929743,1379.99975585
0.04799999,0.50130611,-0.00914382,9632606,-1150.13122558,35193082,5531.78906250,1.25816535,1379.99975585
0.05199999,0.44253778,0.02227783,9632601,-1205.06286621,35193104,5551.92333984,1.30579257,1379.99975585
0.05599999,0.49185290,-0.01092147,9632596,-1349.25842285,35193127,5607.29150390,1.30939757,1379.99975585
0.05999999,0.50713807,0.00674438,9632591,-1407.62329101,35193149,5597.22412109,1.27502036,1379.99975585
0.06399999,0.33660489,0.06783294,9632585,-1483.15429687,35193172,5682.79345703,1.18971240,1379.99975585
0.06799999,0.27551275,0.07390594,9632579,-1544.95239257,35193194,5619.87500000,1.18636918,1379.99975585
0.07199999,0.41436392,0.01993942,9632572,-1599.88403320,35193217,5599.74121093,1.21126043,1379.99975585
0.07599999,0.49381625,-0.00473022,9632566,-1689.14794921,35193239,5748.22851562,1.21481847,1379.99975585
0.07999999,0.49553924,-0.00597381,9632559,-1781.84509277,35193262,5592.19091796,1.22788214,1379.99975585
0.08399999,0.33992400,0.03926086,9632551,-1871.10900878,35193284,5675.24316406,1.20339453,1379.99975585
0.08799999,0.41105577,0.01770782,9632544,-1891.70837402,35193307,5712.99414062,1.13570225,1379.99975585
0.09199999,0.53843063,-0.01834869,9632536,-1984.40551757,35193330,5650.07617187,1.10560226,1379.99975585
0.09599999,0.42252480,0.00084495,9632528,-2042.77038574,35193352,5665.17626953,1.15935337,1379.99975585
0.09999999,0.58373081,-0.03670883,9632520,-2128.60107421,35193375,5645.04248046,1.13902044,1379.99975585
0.10399999,0.55848997,-0.02397918,9632511,-2183.53271484,35193398,5637.49218750,1.18890559,1379.99975585
0.10799999,0.58773255,-0.02170944,9632502,-2259.06372070,35193420,5753.26220703,1.16152644,1379.99975585
0.11199999,0.43350496,0.03185653,9632493,-2300.26245117,35193443,5617.35839843,1.11703324,1379.99975585
0.11599999,0.38433927,0.03954696,9632483,-2423.85864257,35193466,5632.45898437,1.17799210,1379.99975585
