timestamp,pCut::Motor_Torque,pCut::CTRL_Position_controller::Lag_error,pCut::CTRL_Position_controller::Actual_position,pCut::CTRL_Position_controller::Actual_speed,pSvolFilm::CTRL_Position_controller::Actual_position,pSvolFilm::CTRL_Position_controller::Actual_speed,pSvolFilm::CTRL_Position_controller::Lag_error,pSpintor::VAX_speed
0.00800000,-0.72792434,0.04575967,109557644,1726.91345214,88329598,5692.86035156,1.17630481,1379.99975585
0.01199999,-1.63538873,0.32603931,109557651,1857.37609863,88329621,5619.87500000,1.11662423,1379.99975585
0.01599999,-1.15523517,0.11322689,109557659,2101.13525390,88329644,5607.29150390,1.21732735,1379.99975585
0.01999999,-0.44197943,-0.18769693,109557668,2132.03417968,88329666,5702.92724609,1.15796315,1379.99975585
0.02399999,-0.34275344,-0.19844961,109557676,2162.93334960,88329689,5589.67431640,1.15976464,1379.99975585
0.02799999,-0.18258073,-0.19458341,109557685,2265.93017578,88329711,5584.64062500,1.17726302,1379.99975585
0.03199999,-0.53707361,-0.03499269,109557694,2379.22656250,88329733,5645.04248046,1.09209167,1379.99975585
0.03599999,-0.63167840,0.02792263,109557704,2509.68920898,88329756,5531.78955078,1.14131438,1379.99975585
0.03999999,-0.67259728,0.01372671,109557714,2537.15502929,88329778,5539.33935546,1.14226651,1379.99975585
0.04399999,-0.73366588,0.06010961,109557725,2753.44848632,88329800,5561.98974609,1.09460282,1379.99975585
0.04799999,-0.74188679,0.03234624,109557736,2822.11303710,88329822,5476.42138671,1.17169272,1379.99975585
0.05199999,-0.61400741,-0.04250860,109557747,2839.27905273,88329844,5486.48828125,1.19867503,1379.99975585
0.05599999,-0.53406369,-0.02804756,109557759,2986.90795898,88329866,5511.65527343,1.11350882,1379.99975585
0.05999999,-0.70939803,0.01728892,109557771,3059.00561523,88329888,5453.77050781,1.09684681,1379.99975585
0.06399999,-0.83629179,0.05202507,109557784,3134.53662109,88329910,5423.56982421,1.13110101,1379.99975585
0.06799999,-0.68540596,0.00864696,109557796,3285.59863281,88329932,5438.66992187,1.11721730,1379.99975585
0.07199999,-0.60683691,-0.01863861,109557810,3381.72900390,88329953,5373.23486328,1.15152108,1379.99975585
0.07599999,-0.67711991,-0.02674317,109557823,3402.32836914,88329975,5350.58398437,1.15725755,1379.99975585
0.07999999,-0.51547509,-0.05734443,109557837,3522.49145507,88329996,5446.22021484,1.05023539,1379.99975585
0.08399999,-0.42712548,-0.08290600,109557851,3560.25683593,88330018,5290.18212890,1.08553588,1379.99975585
0.08799999,-0.36974626,-0.05521893,109557866,3663.25366210,88330039,5272.56542968,1.10756683,1379.99975585
0.09199999,-0.74016892,0.04728245,109557880,3731.91821289,88330060,5310.31640625,1.09179222,1379.99975585
0.09599999,-0.95485568,0.11955547,109557896,3804.01611328,88330081,5249.91455078,1.04639625,1379.99975585
0.09999999,-0.63705521,0.00924324,109557911,3927.61230468,88330102,5224.74707031,1.07327520,1379.99975585
0.10399999,-0.55081218,-0.04004240,109557927,3999.70996093,88330123,5171.89599609,1.07608842,1379.99975585
0.10799999,-0.46027359,-0.05326962,109557943,4085.54077148,88330144,5275.08203125,1.02199149,1379.99975585
0.11199999,-0.57600474,-0.02623605,109557959,4064.94140625,88330164,5119.04443359,1.00002634,1379.99975585
0.11599999,-0.39576727,-0.05146884,109557976,4198.83691406,88330185,5078.77636718,1.00468778,1379.99975585
0.11999999,-0.72689867,0.04510545,109557993,4164.50488281,88330205,5028.44189453,1.09799325,1379.99975585
0.12399999,-0.63864970,0.04440236,109558010,4312.13378906,88330225,5093.87695312,1.07828438,1379.99975585
0.12799999,-0.68300515,0.03845357,109558027,4356.76562500,88330245,5043.54199218,1.04655015,1379.99975585
0.13199999,-0.34739944,-0.04629659,109558045,4473.49511718,88330265,4952.93945312,0.96079450,1379.99975585
0.13599999,-0.43953454,-0.02612233,109558062,4476.92871093,88330285,4912.67187500,0.96331369,1379.99975585
0.13999999,-0.32427236,-0.03497719,109558080,4542.15966796,88330305,4874.92041015,1.03754580,1379.99975585
0.14399999,-0.52159136,0.01096010,109558099,4566.19238281,88330325,4945.38964843,1.07483744,1379.99975585
0.14799999,-0.46171846,-0.00054979,109558117,4624.55712890,88330344,4872.40429687,1.07231104,1379.99975585
0.15199999,-0.33584159,-0.02254724,109558136,4696.65527343,88330363,4817.03564453,0.97079777,1379.99975585
0.15599998,-0.54334223,0.03439950,109558154,4676.05566406,88330383,4781.80126953,0.92763864,1379.99975585
0.15999998,-0.58648896,0.04015111,109558173,4758.45312500,88330402,4686.16552734,0.96737515,1379.99975585
0.16399998,-0.29913038,-0.02589297,109558193,4861.45019531,88330420,4671.06494140,1.07737350,1379.99975585
0.16799998,-0.39923408,-0.02597260,109558212,4847.71728515,88330439,4703.78271484,1.04474759,1379.99975585
0.17199998,-0.44072395,0.00296401,109558231,4851.15039062,88330458,4693.71582031,1.01708447,1379.99975585
0.17599998,-0.46506440,0.00939464,109558251,4827.11767578,88330476,4633.31396484,0.94795131,1379.99975585
0.17999998,-0.20424707,-0.04411435,109558271,4961.01367187,88330495,4557.81201171,0.99981141,1379.99975585
0.18399998,-0.30766385,-0.02208864,109558290,4950.71386718,88330513,4499.92675781,1.00557363,1379.99975585
0.18799998,-0.45686870,0.03839480,109558310,4988.47949218,88330531,4457.14257812,1.01548838,1379.99975585
0.19199998,-0.50019580,0.04228639,109558330,4988.47949218,88330549,4437.00830078,0.95102155,1379.99975585
0.19599998,-0.30070790,-0.00739359,109558350,5050.27734375,88330567,4381.64013671,0.95316374,1379.99975585
0.19999998,-0.30092445,-0.01751661,109558370,5081.17675781,88330584,4391.70703125,0.94760000,1379.99975585
0.20399998,-0.44175457,0.02211844,109558391,5022.81152343,88330602,4296.07128906,0.98185062,1379.99975585
0.20799998,-0.34309834,-0.00157332,109558411,5088.04296875,88330619,4293.55419921,1.03708577,1379.99975585
0.21199998,-0.30854722,-0.02389836,109558431,5057.14404296,88330636,4270.90380859,0.97174233,1379.99975585
0.21599998,-0.25517418,-0.01884377,109558452,5084.60986328,88330653,4253.28662109,0.96043604,1379.99975585
0.21999998,-0.42772108,0.04180443,109558472,5129.24169921,88330670,4202.95166015,0.95940023,1379.99975585
0.22399998,-0.35353723,0.01112508,109558492,5105.20898437,88330686,4140.03320312,1.00979280,1379.99975585
0.22799998,-0.25891160,-0.01695108,109558513,5142.97460937,88330703,4135.00000000,0.95571917,1379.99975585
0.23199998,-0.42211952,0.01515579,109558533,5081.17675781,88330719,4082.14843750,0.94720155,1379.99975585
0.23599998,-0.30017399,-0.00215727,109558554,5084.60986328,88330735,4034.33032226,0.99918007,1379.99975585
0.23999998,-0.28806707,0.00243937,109558574,5160.14062500,88330751,3981.47900390,0.96861624,1379.99975585
0.24399998,-0.34262424,0.00117957,109558595,5112.07568359,88330767,3963.86157226,0.95214337,1379.99975585
0.24799998,-0.34679925,0.01996070,109558615,5084.60986328,88330783,3928.62768554,0.90150856,1379.99975585
0.25199998,-0.32481446,0.01506954,109558636,5108.64257812,88330798,3850.60864257,0.92658877,1379.99975585
0.25599998,-0.24472638,-0.01557308,109558656,5060.57714843,88330814,3792.72363281,0.92693924,1379.99975585
0.25999998,-0.13963453,-0.03167468,109558676,5091.47607421,88330829,3765.03930664,0.91694951,1379.99975585
0.26399998,-0.09237486,-0.03951895,109558697,5125.80859375,88330844,3722.25463867,0.91613203,1379.99975585
0.26799998,-0.22892899,0.00620216,109558717,5053.71093750,88330859,3656.81958007,0.90178287,1379.99975585
0.27199998,-0.29841455,0.02599591,109558737,5036.54443359,88330874,3666.88696289,0.91808414,1379.99975585
0.27599998,-0.31523108,0.01801715,109558757,4967.87988281,88330888,3639.20263671,0.89648228,1379.99975585
0.27999998,-0.09019674,-0.01971518,109558777,5043.41113281,88330903,3661.85327148,0.89237964,1379.99975585
0.28399998,-0.24179773,0.01735264,109558797,5015.94531250,88330917,3588.86791992,0.86324959,1379.99975585
0.28799998,-0.21077045,0.00457793,109558817,4964.44677734,88330931,3513.36572265,0.87336057,1379.99975585
0.29199998,-0.08742586,-0.03113347,109558837,4967.87988281,88330945,3455.48071289,0.89947336,1379.99975585
0.29599998,-0.00959383,-0.03355371,109558857,4912.94824218,88330959,3425.28002929,0.85701614,1379.99975585
0.29999997,-0.12827405,0.00149819,109558877,4899.21533203,88330973,3382.49511718,0.89001369,1379.99975585
0.30399997,-0.19735746,0.03923231,109558896,4882.04931640,88330986,3385.01220703,0.92311102,1379.99975585
0.30799997,-0.17117424,0.01307001,109558916,4861.45019531,88331000,3369.91162109,0.96056044,1379.99975585
0.31199997,-0.03994589,-0.00400596,109558935,4864.88330078,88331013,3289.37597656,0.97950768,1379.99975585
0.31599997,-0.28144851,0.05044507,109558955,4813.38476562,88331026,3256.65844726,0.94107180,1379.99975585
0.31999997,-0.18023863,0.02887946,109558974,4803.08496093,88331039,3216.39062500,0.85678046,1379.99975585
0.32399997,-0.07894796,-0.01954203,109558993,4724.12109375,88331052,3208.84033203,0.83834886,1379.99975585
0.32799997,0.00749293,-0.03406369,109559012,4761.88623046,88331065,3178.63964843,0.88450241,1379.99975585
0.33199997,-0.13877449,0.01968336,109559031,4717.25439453,88331077,3108.17114257,0.87757450,1379.99975585
0.33599997,-0.21558640,0.03318727,109559050,4655.45654296,88331090,3037.70239257,0.89784419,1379.99975585
0.33999997,-0.04311386,-0.00843858,109559068,4727.55419921,88331102,3080.48681640,0.88276720,1379.99975585
0.34399997,-0.08681584,-0.00183188,109559087,4627.99072265,88331114,3030.15209960,0.86747574,1379.99975585
0.34799997,-0.19427192,0.01856219,109559105,4535.29345703,88331126,2977.30053710,0.91639143,1379.99975585
0.35199997,-0.09952612,0.01219868,109559124,4607.39111328,88331138,2924.44921875,0.91481667,1379.99975585
0.35599997,-0.13629852,0.00809383,109559142,4576.49218750,88331150,2974.78393554,0.89410853,1379.99975585
0.35999997,0.03440348,-0.03067040,109559160,4545.59326171,88331162,2879.14794921,0.91086590,1379.99975585
0.36399997,-0.21491925,0.02972126,109559178,4452.89599609,88331173,2859.01391601,0.93720149,1379.99975585
0.36799997,-0.24028697,0.03038763,109559196,4432.29638671,88331185,2831.32983398,0.86477452,1379.99975585
0.37199997,-0.11208365,0.00302433,109559214,4473.49511718,88331196,2823.77954101,0.90998327,1379.99975585
0.37599997,-0.11432115,-0.01013457,109559232,4421.99707031,88331207,2765.89477539,0.93442744,1379.99975585
0.37999997,-0.04105053,-0.01241731,109559249,4435.72998046,88331218,2755.82788085,0.87580537,1379.99975585
0.38399997,-0.15654730,0.01119446,109559267,4339.59960937,88331229,2735.69384765,0.86869299,1379.99975585
0.38799997,0.00515856,-0.03066968,109559284,4353.33251953,88331240,2695.42602539,0.88869237,1379.99975585
0.39199997,-0.03694704,-0.01935613,109559301,4319.00000000,88331251,2662.70825195,0.85308969,1379.99975585
0.39599997,-0.09421820,-0.00517463,109559318,4257.20214843,88331261,2660.19165039,0.91381317,1379.99975585
0.39999997,-0.31029826,0.05385327,109559335,4219.43652343,88331272,2582.17285156,0.93293517,1379.99975585
0.40399997,-0.12001463,0.00387310,109559352,4219.43652343,88331282,2650.12451171,0.91656595,1379.99975585
0.40799997,-0.17106531,0.00735259,109559369,4216.00341796,88331293,2577.13940429,0.92123001,1379.99975585
0.41199997,-0.13756731,-0.00282049,109559386,4167.93798828,88331303,2551.97192382,0.87869286,1379.99975585
0.41599997,-0.13668663,-0.01971912,109559403,4140.47216796,88331313,2549.45507812,0.86073803,1379.99975585
0.41999997,-0.09126125,-0.02371454,109559419,4099.27343750,88331323,2526.80444335,0.87937456,1379.99975585
0.42399997,-0.12508873,0.00685954,109559436,4150.77197265,88331333,2489.05346679,0.82924801,1379.99975585
0.42799997,-0.02389498,-0.01883244,109559453,4123.30615234,88331343,2476.46972656,0.86547082,1379.99975585
0.43199997,-0.17771603,0.01801753,109559469,4099.27343750,88331353,2438.71850585,0.87087488,1379.99975585
0.43599997,-0.07873675,-0.00894618,109559485,4116.43945312,88331363,2458.85229492,0.89547610,1379.99975585
