timestamp,pCut::Motor_Torque,pCut::CTRL_Position_controller::Lag_error,pCut::CTRL_Position_controller::Actual_position,pCut::CTRL_Position_controller::Actual_speed,pSvolFilm::CTRL_Position_controller::Actual_position,pSvolFilm::CTRL_Position_controller::Actual_speed,pSvolFilm::CTRL_Position_controller::Lag_error,pSpintor::VAX_speed
0.00800000,-1.64134573,0.14338397,2087597,5417.63281250,13820973,3052.80273437,0.96608555,1799.99975585
0.01199999,-2.61789083,0.33740329,2087618,5287.17041015,13820985,3037.70239257,1.00237250,1799.99975585
0.01599999,-3.84998631,0.66000938,2087639,5506.89697265,13820997,2989.88427734,1.04209530,1799.99975585
0.01999999,-3.79955649,0.40995264,2087661,5506.89697265,13821009,3077.97021484,1.01798045,1799.99975585
0.02399999,-4.44801712,0.39935207,2087683,5421.06591796,13821022,3067.90332031,0.97172224,1799.99975585
0.02799999,-5.11641454,0.45553970,2087705,5421.06591796,13821034,3080.48681640,0.90431958,1799.99975585
0.03199999,-4.63393449,0.13544511,2087727,5462.26464843,13821046,3027.63549804,0.77592432,1799.99975585
0.03599999,-3.61394357,-0.28215265,2087749,5489.73046875,13821058,3110.68774414,0.60382539,1799.99975585
0.03999999,-0.49104499,-1.21560525,2087771,5706.02392578,13821071,3070.41992187,0.56964743,1799.99975585
0.04399999,0.96331161,-1.51235342,2087793,5294.03662109,13821083,3065.38647460,0.48009750,1799.99975585
0.04799999,0.21723139,-0.86102819,2087814,5228.80517578,13821095,3060.35302734,0.27175754,1799.99975585
0.05199999,0.26555305,-0.59884691,2087836,5142.97460937,13821108,3098.10424804,0.16308408,1799.99975585
0.05599999,-1.79834234,0.30328750,2087856,5348.96826171,13821119,2984.85083007,0.47662425,1799.99975585
0.05999999,-0.36107045,-0.14726924,2087879,5510.33007812,13821131,2949.61669921,0.69009327,1799.99975585
0.06399999,-1.04925918,0.10717487,2087900,5524.06298828,13821143,2984.85083007,0.84114348,1799.99975585
0.06799999,0.21727977,-0.32552909,2087922,5373.00097656,13821155,3072.93652343,0.95998322,1799.99975585
0.07199999,-0.75728535,0.08554077,2087943,5438.23242187,13821168,3057.83642578,0.95238745,1799.99975585
0.07599999,-0.59002256,0.05830764,2087965,5537.79589843,13821180,2989.88427734,0.93532335,1799.99975585
0.07999999,0.15268111,-0.20084571,2087987,5451.96533203,13821192,2972.26708984,1.05013251,1799.99975585
