timestamp,pCut::Motor_Torque,pCut::CTRL_Position_controller::Lag_error,pCut::CTRL_Position_controller::Actual_position,pCut::CTRL_Position_controller::Actual_speed,pSvolFilm::CTRL_Position_controller::Actual_position,pSvolFilm::CTRL_Position_controller::Actual_speed,pSvolFilm::CTRL_Position_controller::Lag_error,pSpintor::VAX_speed
0.00800000,-0.51808315,0.05276346,126124013,5565.26171875,62302769,5338.00048828,0.48712527,2999.99951171
0.01199999,-0.37887060,0.00093483,126124036,5603.02734375,62302790,5219.71386718,0.53480482,2999.99951171
0.01599999,-0.42087182,0.01288139,126124058,5627.05957031,62302811,5174.41259765,0.62028634,2999.99951171
0.01999999,-0.57967495,0.06764638,126124081,5671.69189453,62302832,5237.33056640,0.59443336,2999.99951171
0.02399999,-0.46168968,0.02579808,126124104,5723.18994140,62302852,5096.39355468,0.61737686,2999.99951171
0.02799999,-0.44366681,0.01412343,126124127,5798.72119140,62302872,5041.02539062,0.69345647,2999.99951171
0.03199999,-0.51343828,0.03810489,126124150,5839.91992187,62302893,5028.44189453,0.85337138,2999.99951171
0.03599999,-0.52044224,0.03140211,126124174,5929.18359375,62302913,5088.84326171,0.91460609,2999.99951171
0.03999999,-0.56679213,0.03088009,126124198,6018.44775390,62302933,5083.81005859,0.91348022,2999.99951171
0.04399999,-0.49018925,0.02865445,126124222,6176.37597656,62302953,5008.30761718,0.86000621,2999.99951171
0.04799999,-0.55487692,0.02632260,126124247,6169.50976562,62302974,5046.05908203,0.86995393,2999.99951171
0.05199999,-0.54763925,0.00340855,126124272,6275.93994140,62302994,5035.99218750,0.96446406,2999.99951171
0.05599999,-0.41467219,-0.02535408,126124297,6354.90380859,62303014,5119.04443359,0.98447877,2999.99951171
0.05999999,-0.33070576,-0.03082251,126124323,6495.66650390,62303034,5038.50878906,1.02362072,2999.99951171
0.06399999,-0.39841529,-0.02041590,126124349,6495.66650390,62303055,5078.77636718,0.92585211,2999.99951171
0.06799999,-0.48897194,0.00544208,126124375,6591.79687500,62303075,5083.81005859,0.86432832,2999.99951171
0.07199999,-0.53237575,0.02591168,126124402,6722.25927734,62303095,5136.66162109,0.79978060,2999.99951171
0.07599999,-0.40099310,-0.03658807,126124428,6746.29199218,62303116,5043.54199218,0.88523048,2999.99951171
0.07999999,-0.28148365,-0.05532914,126124456,6866.45507812,62303136,5041.02539062,0.91531217,2999.99951171
0.08399999,-0.33932131,-0.00732776,126124483,6880.18798828,62303156,5046.05908203,0.92123317,2999.99951171
0.08799999,-0.41304451,0.01492178,126124511,6983.18457031,62303176,5103.94384765,0.88185286,2999.99951171
0.09199999,-0.29222452,-0.01663511,126124539,7020.95019531,62303197,5058.64257812,0.91596120,2999.99951171
0.09599999,-0.40083438,0.01813467,126124568,7147.97949218,62303217,5015.85839843,0.96819019,2999.99951171
0.09999999,-0.33580148,-0.00931352,126124596,7189.17822265,62303237,5041.02539062,0.94047832,2999.99951171
0.10399999,-0.31360632,-0.02094936,126124625,7312.77441406,62303257,5068.70947265,0.89950037,2999.99951171
0.10799999,-0.58880686,0.07139861,126124655,7319.64111328,62303278,5108.97753906,0.81239342,2999.99951171
0.11199999,-0.23553749,-0.01154607,126124684,7470.70312500,62303298,5051.09277343,0.90026867,2999.99951171
0.11599999,-0.37032377,-0.01154047,126124714,7481.00244140,62303318,5046.05908203,0.94604551,2999.99951171
0.11999999,-0.39227434,0.00131309,126124744,7539.36767578,62303338,5083.81005859,0.88895666,2999.99951171
0.12399999,-0.20855823,-0.02535283,126124775,7618.33154296,62303359,5149.24560546,0.74648141,2999.99951171
0.12799999,-0.45847848,0.03724104,126124805,7711.02880859,62303379,5061.15917968,0.73165684,2999.99951171
0.13199999,-0.34742328,0.00463306,126124836,7776.26025390,62303399,4983.14062500,0.87910985,2999.99951171
0.13599999,-0.24599656,-0.03097224,126124867,7776.26025390,62303419,5033.47509765,0.98309606,2999.99951171
0.13999999,-0.18983139,-0.00722789,126124899,7868.95751953,62303440,5091.36035156,0.93223011,2999.99951171
0.14399999,-0.28350421,0.00438714,126124931,7985.68701171,62303460,5124.07763671,0.74024415,2999.99951171
0.14799999,-0.49626383,0.05785012,126124962,8006.28662109,62303480,4993.20751953,0.73870629,2999.99951171
0.15199999,-0.29591637,0.00101959,126124995,8095.55029296,62303501,5010.82470703,0.81349450,2999.99951171
0.15599998,-0.33575874,0.00159096,126125027,8119.58300781,62303521,5058.64257812,0.90960603,2999.99951171
0.15999998,-0.31153085,-0.01239430,126125060,8171.08154296,62303541,5176.92919921,0.80117583,2999.99951171
0.16399998,-0.47862619,0.03897690,126125092,8174.51464843,62303562,5066.19287109,0.74930310,2999.99951171
0.16799998,-0.46897116,0.04602408,126125125,8250.04492187,62303582,5030.95849609,0.73449927,2999.99951171
0.17199998,-0.19618791,-0.04345464,126125159,8284.37792968,62303602,5053.60937500,0.83161753,2999.99951171
0.17599998,-0.23794518,-0.01494598,126125192,8315.27636718,62303622,5141.69482421,0.83694386,2999.99951171
0.17999998,-0.23863919,0.00043201,126125226,8411.40722656,62303643,5091.36035156,0.80419838,2999.99951171
0.18399998,-0.25367662,0.00600886,126125260,8449.17285156,62303663,5025.92529296,0.77328360,2999.99951171
0.18799998,-0.27162721,0.06127953,126125294,8466.33886718,62303683,5015.85839843,0.82610732,2999.99951171
0.19199998,-0.16458898,-0.03176736,126125328,8552.16894531,62303703,5051.09228515,0.93411654,2999.99951171
0.19599998,-0.56424325,0.06321763,126125362,8514.40429687,62303723,5121.56103515,0.91647154,2999.99951171
0.19999998,-0.38616320,0.01526546,126125397,8665.46582031,62303744,5048.57568359,0.85334634,2999.99951171
0.20399998,-0.46912601,0.02313590,126125431,8651.73339843,62303764,5041.02539062,0.80348712,2999.99951171
0.20799998,-0.39323660,0.01675319,126125466,8771.89550781,62303784,5046.05908203,0.87022179,2999.99951171
0.21199998,-0.12211659,-0.07761859,126125501,8730.69726562,62303805,5108.97753906,0.93613243,2999.99951171
0.21599998,-0.55416250,0.08551764,126125536,8792.49511718,62303825,5091.36035156,0.98273313,2999.99951171
0.21999998,-0.33560666,0.01380944,126125572,8892.05859375,62303845,5066.19287109,0.93992084,2999.99951171
0.22399998,-0.35546901,0.01537466,126125607,8850.86035156,62303865,5081.29345703,0.86672490,2999.99951171
0.22799998,-0.24486276,-0.02666425,126125643,8843.99414062,62303886,5103.94384765,0.84706652,2999.99951171
0.23199998,-0.49917465,0.03775596,126125678,8874.89257812,62303906,5071.22607421,0.88157373,2999.99951171
0.23599998,-0.47071799,0.03909635,126125714,8967.58984375,62303926,5013.34130859,0.96862500,2999.99951171
0.23999998,-0.41638541,0.00762796,126125749,8946.99023437,62303947,5056.12597656,0.94173699,2999.99951171
0.24399998,-0.26017221,-0.02719211,126125785,9049.98730468,62303967,5038.50878906,0.94120579,2999.99951171
0.24799998,-0.52501201,0.05095338,126125821,8960.72363281,62303987,5129.11132812,0.88512372,2999.99951171
0.25199998,-0.36175453,-0.00980901,126125857,9005.35546875,62304007,5030.95849609,0.93291395,2999.99951171
0.25599998,-0.35378357,-0.04540872,126125893,9008.78906250,62304028,5063.67626953,0.91206610,2999.99951171
0.25999998,-0.52064746,0.04439926,126125929,9032.82128906,62304048,5083.81005859,0.92462193,2999.99951171
0.26399998,-0.30960330,-0.04753017,126125965,9049.98730468,62304068,5159.31201171,0.84639638,2999.99951171
0.26799998,-0.43990129,0.04500055,126126001,9043.12109375,62304088,5058.64257812,0.94552803,2999.99951171
0.27199998,-0.36525642,-0.02529144,126126038,9012.22167968,62304109,5041.02539062,0.96092116,2999.99951171
0.27599998,-0.55498838,0.02695655,126126074,8995.05566406,62304129,5071.22607421,0.92515569,2999.99951171
0.27999998,-0.60661172,0.06005525,126126110,9084.31933593,62304149,5111.49414062,0.80766516,2999.99951171
0.28399998,-0.24634148,-0.05154466,126126146,9098.05273437,62304170,5076.25976562,0.81015408,2999.99951171
0.28799998,-0.40966948,-0.00695705,126126182,8998.48925781,62304190,4985.65722656,0.92722344,2999.99951171
0.29199998,-0.33114176,-0.05263900,126126218,8984.75585937,62304210,5033.47509765,1.01024794,2999.99951171
0.29599998,-0.73536139,0.09082555,126126254,9012.22167968,62304230,5083.81005859,0.93504256,2999.99951171
0.29999997,-1.88483190,0.40906572,126126290,8950.42382812,62304251,5161.82861328,0.78854048,2999.99951171
0.30399997,-1.53008103,0.25539684,126126326,9132.38476562,62304271,5038.50830078,0.74513345,2999.99951171
0.30799997,-2.39971041,0.34754657,126126362,8823.39453125,62304291,5010.82470703,0.87085109,2999.99951171
0.31199997,-5.30800914,1.17990064,126126398,9043.12109375,62304311,5035.99218750,1.00562906,2999.99951171
0.31599997,-0.28214848,-0.58651494,126126435,9698.86718750,62304332,5174.41259765,0.88873326,2999.99951171
0.31999997,1.16875171,-1.20110702,126126472,8943.55761718,62304352,5126.59423828,0.75170356,2999.99951171
0.32399997,0.23094813,-0.59035587,126126508,8761.59667968,62304373,5106.46044921,0.55024528,2999.99951171
0.32799997,0.47729498,-0.45838022,126126544,8826.82714843,62304393,5083.81005859,0.33167713,2999.99951171
0.33199997,-1.92077469,0.46598434,126126579,9012.22167968,62304413,5008.30761718,0.49464255,2999.99951171
0.33599997,-0.75198423,0.02392387,126126616,9094.61914062,62304433,5078.77636718,0.56396836,2999.99951171
0.33999997,-0.78405994,0.04328918,126126652,9269.71386718,62304453,4968.04003906,0.76518815,2999.99951171
0.34399997,-0.57683920,-0.10849285,126126688,8909.22460937,62304473,5013.34130859,0.88989919,2999.99951171
0.34799997,-0.26159417,-0.14609909,126126724,9005.35546875,62304494,5056.12597656,0.97937577,2999.99951171
0.35199997,-0.84459888,0.06444168,126126760,9005.35546875,62304514,5174.41259765,0.83026576,2999.99951171
0.35599997,-0.24921642,-0.09950637,126126796,9108.35253906,62304534,5061.15917968,0.80699259,2999.99951171
0.35999997,0.13343079,-0.21044540,126126832,9053.42089843,62304554,5003.27441406,0.86928850,2999.99951171
0.36399997,-0.77451682,0.12293338,126126868,8843.99414062,62304575,5053.60937500,1.03628444,2999.99951171
0.36799997,-0.90371465,0.16925048,126126904,8988.18945312,62304595,5134.14501953,1.01603138,2999.99951171
0.37199997,-1.15415573,0.17094612,126126940,8874.89257812,62304615,5108.97753906,0.93940341,2999.99951171
0.37599997,-0.42296886,-0.03862190,126126976,9029.38769531,62304636,5025.92529296,0.89901638,2999.99951171
0.37999997,-0.28989934,-0.10460662,126127011,9001.92187500,62304656,5076.25976562,0.76903349,2999.99951171
0.38399997,-0.36141169,-0.04485511,126127047,8885.19238281,62304676,5056.12597656,0.69743901,2999.99951171
0.38799997,-0.58362394,0.02732276,126127082,8799.36132812,62304696,5078.77636718,0.74463444,2999.99951171
0.39199997,-0.52947980,0.01611328,126127118,8861.16015625,62304717,5038.50878906,0.85525548,2999.99951171
0.39599997,-0.28569504,-0.06909370,126127153,8816.52832031,62304737,5010.82470703,0.93969869,2999.99951171
0.39999997,-0.54083740,0.03856277,126127188,8723.83105468,62304757,5020.89160156,1.07951009,2999.99951171
0.40399997,-0.42988172,0.02793884,126127223,8816.52832031,62304777,5149.24511718,1.10254490,2999.99951171
0.40799997,-0.26437535,-0.05765247,126127258,8730.69726562,62304797,5088.84326171,1.04806423,2999.99951171
0.41199997,-0.50001674,0.03673648,126127293,8644.86621093,62304818,5071.22607421,0.98351657,2999.99951171
0.41599997,-0.72107797,0.12674713,126127328,8720.39746093,62304838,5063.67626953,0.88373452,2999.99951171
0.41999997,-0.45907345,-0.00259304,126127362,8648.29980468,62304858,5078.77636718,0.88562875,2999.99951171
0.42399997,-0.16678220,-0.09124183,126127396,8545.30273437,62304879,5061.15966796,1.00429952,2999.99951171
0.42799997,-0.14275240,-0.09296607,126127431,8456.03906250,62304899,5046.05859375,1.04770159,2999.99951171
0.43199997,-0.31272932,0.00923919,126127464,8438.87304687,62304919,5078.77636718,0.97207611,2999.99951171
