timestamp,pCut::Motor_Torque,pCut::CTRL_Position_controller::Lag_error,pCut::CTRL_Position_controller::Actual_position,pCut::CTRL_Position_controller::Actual_speed,pSvolFilm::CTRL_Position_controller::Actual_position,pSvolFilm::CTRL_Position_controller::Actual_speed,pSvolFilm::CTRL_Position_controller::Lag_error,pSpintor::VAX_speed
0.00800000,0.52634859,-0.02334022,159565732,-5527.49609375,105972795,7457.09375000,1.23502659,1799.99975585
0.01199999,0.42049720,-0.00357913,159565709,-5572.12792968,105972825,7381.59179687,1.27368021,1799.99975585
0.01599999,0.32908630,0.04202461,159565687,-5548.09570312,105972854,7341.32373046,1.27961254,1799.99975585
0.01999999,0.35661917,0.02202641,159565665,-5572.12792968,105972884,7356.42431640,1.26288092,1799.99975585
0.02399999,0.35785207,0.01214545,159565643,-5578.99462890,105972914,7396.69189453,1.28693389,1799.99975585
0.02799999,0.31262037,0.03593575,159565621,-5548.09570312,105972943,7464.64404296,1.28884494,1799.99975585
0.03199999,0.48824331,-0.02077353,159565599,-5544.66210937,105972973,7343.84033203,1.30685961,1799.99975585
0.03599999,0.57077634,-0.04589045,159565577,-5544.66210937,105973002,7343.84033203,1.25188958,1799.99975585
0.03999999,0.50978827,-0.01659041,159565555,-5524.06298828,105973032,7361.45751953,1.28802382,1799.99975585
0.04399999,0.51767271,-0.00867295,159565533,-5530.92919921,105973061,7414.30908203,1.31761622,1799.99975585
0.04799999,0.44988307,0.01632726,159565511,-5489.73046875,105973091,7494.84472656,1.30039572,1799.99975585
0.05199999,0.37962195,0.02297067,159565489,-5486.29736328,105973121,7331.25683593,1.26254045,1799.99975585
0.05599999,0.46702131,-0.01706326,159565467,-5475.99755859,105973150,7346.35693359,1.28860688,1799.99975585
0.05999999,0.44555068,-0.01646900,159565445,-5486.29736328,105973180,7356.42431640,1.34538102,1799.99975585
0.06399999,0.44031104,-0.00550961,159565423,-5493.16406250,105973209,7431.92626953,1.30450379,1799.99975585
0.06799999,0.50658309,-0.02759003,159565401,-5482.86425781,105973239,7436.95996093,1.29684948,1799.99975585
0.07199999,0.46184554,0.00564026,159565379,-5462.26464843,105973268,7346.35693359,1.33700954,1799.99975585
0.07599999,0.37213152,0.03545081,159565357,-5431.36572265,105973298,7348.87402343,1.33740878,1799.99975585
0.07999999,0.40019121,0.01568853,159565336,-5369.56787109,105973327,7379.07470703,1.28696823,1799.99975585
0.08399999,0.46177199,-0.02131068,159565314,-5359.26806640,105973357,7447.02636718,1.29239904,1799.99975585
0.08799999,0.35792165,-0.00455248,159565293,-5400.46679687,105973387,7437.00244140,1.30536317,1799.99975585
