timestamp,pCut::Motor_Torque,pCut::CTRL_Position_controller::Lag_error,pCut::CTRL_Position_controller::Actual_position,pCut::CTRL_Position_controller::Actual_speed,pSvolFilm::CTRL_Position_controller::Actual_position,pSvolFilm::CTRL_Position_controller::Actual_speed,pSvolFilm::CTRL_Position_controller::Lag_error,pSpintor::VAX_speed
0.00800000,0.77654945,0.00508117,1386080675,-8342.74218750,26964834,15797.56250000,1.59374403,3479.99951171
0.01199999,0.52276062,0.07296371,1386080641,-8432.00683593,26964897,15732.12695312,1.58516359,3479.99951171
0.01599999,0.68529200,0.01704406,1386080607,-8524.70312500,26964960,15669.20898437,1.55617356,3479.99951171
0.01999999,0.63953703,-0.00243949,1386080573,-8607.10058593,26965023,15651.59179687,1.50201702,3479.99951171
0.02399999,0.67274546,-0.00468063,1386080538,-8631.13378906,26965085,15744.71093750,1.52235507,3479.99951171
0.02799999,0.78669714,-0.05439758,1386080503,-8720.39746093,26965148,15790.01269531,1.52082133,3479.99951171
0.03199999,0.43736323,0.05167388,1386080468,-8819.96093750,26965211,15790.01171875,1.52807235,3479.99951171
0.03599999,0.68329679,-0.04875183,1386080433,-8792.49511718,26965274,15679.27539062,1.49503946,3479.99951171
0.03999999,0.52394533,-0.02369689,1386080398,-8843.99414062,26965337,15676.75878906,1.47007620,3479.99951171
0.04399999,0.51031392,-0.00815963,1386080362,-8789.06250000,26965400,15633.97460937,1.43330824,3479.99951171
0.04799999,0.36758264,0.03028869,1386080327,-8802.79492187,26965463,15832.79687500,1.38116419,3479.99951171
0.05199999,0.38037708,0.01550292,1386080292,-8740.99707031,26965526,15822.72949218,1.35821521,3479.99951171
0.05599999,0.48314028,-0.03348541,1386080257,-8662.03222656,26965589,15671.72558593,1.34231221,3479.99951171
0.05999999,0.43765181,-0.01619815,1386080223,-8613.96777343,26965652,15611.32421875,1.29044377,3479.99951171
0.06399999,0.44772076,-0.02762413,1386080188,-8586.50195312,26965715,15704.44335937,1.28762781,3479.99951171
0.06799999,0.28229945,0.03244495,1386080154,-8559.03613281,26965777,15769.87792968,1.18989002,3479.99951171
0.07199999,0.70234316,-0.11288261,1386080120,-8486.93847656,26965840,15802.59570312,1.21956396,3479.99951171
0.07599999,0.41209685,-0.02017402,1386080086,-8493.80468750,26965902,15689.34277343,1.24219191,3479.99951171
0.07999999,0.59103691,-0.06616115,1386080052,-8438.87304687,26965965,15679.27539062,1.30654895,3479.99951171
0.08399999,0.39786449,-0.00011253,1386080018,-8404.54101562,26966028,15639.00781250,1.30602300,3479.99951171
0.08799999,0.51109677,-0.02694702,1386079985,-8318.70996093,26966091,15696.89257812,1.34621918,3479.99951171
0.09199999,0.66095626,-0.09034919,1386079952,-8335.87597656,26966154,15817.69628906,1.33864533,3479.99951171
0.09599999,0.44118076,0.01372337,1386079918,-8260.34472656,26966217,15742.19433593,1.34818530,3479.99951171
0.09999999,0.46150413,-0.01996618,1386079885,-8318.70996093,26966279,15701.92675781,1.36522769,3479.99951171
0.10399999,0.33414146,0.03139942,1386079852,-8263.77832031,26966343,15639.00781250,1.33448278,3479.99951171
0.10799999,0.51580470,-0.04868620,1386079818,-8346.17578125,26966406,15689.34277343,1.29469561,3479.99951171
0.11199999,0.54347550,-0.05092138,1386079785,-8339.30957031,26966468,15797.56250000,1.30972468,3479.99951171
0.11599999,0.50268262,-0.03145390,1386079751,-8449.17285156,26966531,15842.86328125,1.28302359,3479.99951171
0.11999999,0.62870460,-0.05434542,1386079717,-8414.83984375,26966594,15633.97460937,1.35543596,3479.99951171
0.12399999,0.66443496,-0.05996763,1386079683,-8531.57031250,26966657,15631.45800781,1.36598265,3479.99951171
0.12799999,0.59460681,-0.01089286,1386079649,-8535.00292968,26966720,15722.06054687,1.37350928,3479.99951171
0.13199999,0.48156380,0.02271425,1386079615,-8658.59960937,26966783,15784.97851562,1.38954293,3479.99951171
0.13599999,0.46113568,0.04362785,1386079580,-8699.79785156,26966846,15800.07910156,1.36786222,3479.99951171
0.13999999,0.47673130,0.01203918,1386079545,-8723.83105468,26966909,15709.47656250,1.43478381,3479.99951171
0.14399999,0.37867549,0.03127241,1386079510,-8782.19531250,26966971,15661.65820312,1.38336896,3479.99951171
0.14799999,0.51305902,-0.02866220,1386079475,-8806.22851562,26967034,15664.17480468,1.42310988,3479.99951171
0.15199999,0.29907372,0.05858266,1386079440,-8771.89550781,26967097,15669.20898437,1.35156488,3479.99951171
0.15599998,0.40411639,0.00500893,1386079405,-8799.36132812,26967160,15825.24609375,1.35506474,3479.99951171
0.15999998,0.36632674,0.00884032,1386079370,-8782.19531250,26967223,15757.29394531,1.37869834,3479.99951171
0.16399998,0.34809485,0.01018190,1386079334,-8703.23144531,26967286,15666.69140625,1.39271867,3479.99951171
0.16799998,0.15509817,0.06818151,1386079299,-8710.09765625,26967349,15644.04101562,1.41836571,3479.99951171
0.17199998,0.19836908,0.04347658,1386079265,-8658.59960937,26967412,15633.97460937,1.44344663,3479.99951171
0.17599998,0.12145467,0.01703119,1386079230,-8658.59960937,26967475,15827.76269531,1.43889284,3479.99951171
0.17999998,0.06572243,0.03142857,1386079196,-8535.00292968,26967537,15759.81152343,1.53747940,3479.99951171
0.18399998,0.09923890,-0.00711297,1386079162,-8397.67382812,26967600,15661.65820312,1.53695237,3479.99951171
0.18799998,0.05716717,-0.00113892,1386079129,-8301.54394531,26967663,15633.97460937,1.54145896,3479.99951171
0.19199998,0.06037316,-0.00983190,1386079096,-8109.28320312,26967726,15754.77734375,1.47247672,3479.99951171
0.19599998,0.18288442,-0.06173086,1386079064,-7872.39062500,26967789,15782.46191406,1.45126271,3479.99951171
0.19999998,-0.20084606,0.03598451,1386079033,-7783.12646484,26967852,15807.62890625,1.38127374,3479.99951171
0.20399998,-0.17234326,0.01997351,1386079002,-7522.20117187,26967915,15717.02636718,1.38118708,3479.99951171
0.20799998,0.06358265,-0.05381441,1386078973,-7275.00878906,26967978,15684.30957031,1.33535885,3479.99951171
0.21199998,-0.13507257,-0.00371003,1386078944,-7017.51708984,26968041,15623.90722656,1.36146330,3479.99951171
0.21599998,-0.39059090,0.05808925,1386078917,-6770.32470703,26968104,15717.02636718,1.36395645,3479.99951171
0.21999998,-0.54426449,0.07631874,1386078890,-6382.36962890,26968166,15807.62890625,1.36242282,3479.99951171
0.22399998,-0.77922487,0.10193967,1386078866,-6114.57812500,26968229,15694.37597656,1.46155869,3479.99951171
0.22799998,-0.47177064,-0.00960350,1386078842,-5654.52539062,26968292,15651.59082031,1.45544517,3479.99951171
0.23199998,-0.38541403,-0.06576299,1386078820,-5300.90332031,26968355,15639.00781250,1.48209893,3479.99951171
0.23599998,-0.54428386,-0.01802682,1386078800,-4864.88330078,26968417,15686.82617187,1.44577133,3479.99951171
0.23999998,-0.60793507,-0.00191068,1386078782,-4456.32910156,26968480,15840.34667968,1.42108368,3479.99951171
0.24399998,-0.70435118,0.00853586,1386078765,-3972.24414062,26968543,15797.56250000,1.38376641,3479.99951171
0.24799998,-0.87754791,0.05245447,1386078750,-3422.92773437,26968606,15659.14160156,1.43659424,3479.99951171
0.25199998,-0.90619975,0.01723814,1386078738,-2945.70922851,26968669,15646.55859375,1.39579951,3479.99951171
0.25599998,-0.80878329,-0.03415012,1386078727,-2379.22656250,26968731,15671.72558593,1.43252027,3479.99951171
0.25999998,-1.07291519,0.01752805,1386078719,-1812.74414062,26968794,15777.42773437,1.45761430,3479.99951171
0.26399998,-1.13723361,0.01229190,1386078713,-1208.49609375,26968857,15754.77734375,1.49634838,3479.99951171
0.26799998,-1.15302217,-0.01281070,1386078709,-621.41418457,26968920,15711.99316406,1.52043950,3479.99951171
0.27199998,-1.19301438,-0.00939559,1386078708,27.46582031,26968983,15646.55761718,1.58130383,3479.99951171
0.27599998,-1.45434629,0.03527402,1386078710,672.91259765,26969046,15656.62500000,1.52686893,3479.99951171
0.27999998,-1.48615729,0.03077983,1386078714,1397.32360839,26969109,15762.32812500,1.53540599,3479.99951171
0.28399998,-1.51625096,0.00005197,1386078721,2104.56835937,26969172,15830.28027343,1.50971162,3479.99951171
0.28799998,-1.73150312,0.02298688,1386078731,2784.34741210,26969234,15744.71093750,1.52126502,3479.99951171
0.29199998,-1.83596861,0.03417110,1386078744,3539.65747070,26969297,15661.65820312,1.50206446,3479.99951171
0.29599998,-1.75257241,-0.02632331,1386078759,4322.43310546,26969360,15666.69140625,1.40288138,3479.99951171
0.29999997,-1.95304942,0.00375461,1386078778,5057.14404296,26969423,15732.12695312,1.45616662,3479.99951171
0.30399997,-2.31954550,0.09206867,1386078800,5891.41845703,26969486,15777.42871093,1.37710034,3479.99951171
0.30799997,-2.16888022,0.00913286,1386078825,6698.22656250,26969549,15797.56250000,1.44946205,3479.99951171
0.31199997,-1.94321668,-0.10932970,1386078854,7419.20458984,26969612,15616.35742187,1.46653544,3479.99951171
0.31599997,-1.80460822,-0.14239358,1386078885,8253.47851562,26969675,15598.74023437,1.45425367,3479.99951171
0.31999997,-1.73534178,-0.14040398,1386078920,9029.38769531,26969737,15553.43847656,1.40741324,3479.99951171
0.32399997,-1.90059673,-0.10889267,1386078958,9736.63281250,26969799,15633.97460937,1.29102158,3479.99951171
0.32799997,-1.62145531,-0.17012953,1386078998,10663.60449218,26969861,15475.41992187,1.16906511,3479.99951171
0.33199997,-2.37222671,0.07811808,1386079042,11271.28515625,26969923,15253.94726562,0.98371624,3479.99951171
0.33599997,-1.56895828,-0.16686844,1386079088,11971.66406250,26969984,15201.09570312,0.83045327,3479.99951171
0.33999997,-1.57954835,-0.18551087,1386079137,12472.91503906,26970045,15120.55957031,0.69402414,3479.99951171
0.34399997,-1.23683190,-0.20584726,1386079189,13211.05957031,26970105,14851.26855468,0.59221875,3479.99951171
0.34799997,-1.63603222,-0.05497002,1386079243,13770.67480468,26970164,14755.63281250,0.53221654,3479.99951171
0.35199997,-1.79348492,0.01822042,1386079299,14265.05957031,26970222,14521.57617187,0.53306066,3479.99951171
0.35599997,-1.29791820,-0.10844731,1386079357,14862.44140625,26970280,14327.78710937,0.44929128,3479.99951171
0.35999997,-1.33299696,-0.08659386,1386079417,15119.93359375,26970337,14071.08007812,0.47739106,3479.99951171
0.36399997,-1.00340211,-0.14883732,1386079479,15679.54980468,26970393,13985.51074218,0.43094140,3479.99951171
0.36799997,-0.90386366,-0.12011992,1386079542,15919.87597656,26970448,13628.13476562,0.43468528,3479.99951171
0.37199997,-0.91249752,-0.07562994,1386079607,16228.86621093,26970502,13419.24511718,0.36499446,3479.99951171
0.37599997,-0.59370452,-0.13261342,1386079672,16476.05859375,26970556,13265.72363281,0.26630234,3479.99951171
0.37999997,-1.06956791,0.05391258,1386079738,16654.58593750,26970608,13076.96875000,0.21670693,3479.99951171
0.38399997,-0.64571380,-0.02864706,1386079805,16867.44531250,26970659,12709.52539062,0.10696641,3479.99951171
0.38799997,-0.51934856,-0.09133070,1386079873,16850.27929687,26970709,12389.89941406,0.09584371,3479.99951171
0.39199997,-0.34268197,-0.04881966,1386079940,16960.14257812,26970759,12198.62695312,0.03102672,3479.99951171
0.39599997,-0.23729865,-0.09213882,1386080008,16884.61132812,26970807,11936.88671875,-0.00162512,3479.99951171
0.39999997,-0.06683580,-0.05373090,1386080076,16925.81054687,26970854,11851.31738281,-0.04336088,3479.99951171
0.40399997,-0.06367537,-0.03808605,1386080143,16839.98046875,26970900,11320.28613281,-0.02945107,3479.99951171
0.40799997,-0.29276403,0.09226059,1386080210,16750.71679687,26970944,10990.59277343,0.01313827,3479.99951171
0.41199997,0.21468263,-0.07503843,1386080277,16503.52343750,26970988,10816.93847656,-0.02628210,3479.99951171
0.41599997,0.06415567,0.04386031,1386080342,16321.56347656,26971030,10474.66210937,0.01664231,3479.99951171
0.41999997,0.43676081,-0.06176328,1386080408,16136.16894531,26971071,10210.40429687,-0.04694819,3479.99951171
0.42399997,0.28715163,0.04986858,1386080471,15930.17578125,26971111,9926.01269531,-0.09642392,3479.99951171
0.42799997,-0.21183982,0.20253849,1386080534,15628.05175781,26971151,9767.45898437,-0.11449411,3479.99951171
0.43199997,-0.09966432,0.17468428,1386080596,15370.55957031,26971189,9344.64648437,-0.13337606,3479.99951171
0.43599997,0.05920115,0.09265828,1386080657,15058.13574218,26971226,9077.87207031,-0.05828660,3479.99951171
0.43999997,0.63114559,-0.09150314,1386080717,14786.91015625,26971262,8896.66699218,-0.02418810,3479.99951171
0.44399996,0.18087024,0.08044338,1386080776,14525.98535156,26971297,8720.49609375,-0.16141718,3479.99951171
0.44799996,0.70069009,-0.05184888,1386080833,14175.79589843,26971331,8466.30566406,-0.14524799,3479.99951171
0.45199996,0.05962730,0.14442825,1386080888,13774.10839843,26971364,8194.49804687,-0.01888161,3479.99951171
0.45599996,0.33864077,0.08303022,1386080943,13537.21582031,26971396,7975.54150390,0.05985957,3479.99951171
0.45999996,-0.06286774,0.18012762,1386080996,13180.16015625,26971427,7620.68164062,0.10900634,3479.99951171
0.46399996,-0.02423902,0.15108108,1386081048,12816.23828125,26971457,7404.24218750,0.19142585,3479.99951171
0.46799996,0.22981175,0.02388286,1386081099,12579.34570312,26971486,7210.45312500,0.18754667,3479.99951171
0.47199996,0.36505514,0.02180385,1386081149,12304.68750000,26971515,7066.99902343,0.21546620,3479.99951171
0.47599996,0.21452666,0.01754713,1386081197,11865.23437500,26971542,6843.00976562,0.33556908,3479.99951171
0.47999996,-0.03148381,0.14528656,1386081244,11738.20410156,26971569,6702.07226562,0.37733882,3479.99951171
0.48399996,-0.22696422,0.14699268,1386081291,11518.47753906,26971596,6586.30224609,0.31431487,3479.99951171
0.48799996,0.09700815,0.00765037,1386081336,11312.48437500,26971622,6344.69580078,0.45205733,3479.99951171
0.49199996,-0.31882292,0.11034822,1386081381,11048.12597656,26971647,6274.22705078,0.53085225,3479.99951171
0.49599996,-0.14356134,0.05300760,1386081425,10931.39648437,26971672,6153.42333984,0.57457530,3479.99951171
0.49999996,-0.11416240,-0.00366401,1386081468,10728.83593750,26971697,6062.82128906,0.51706504,3479.99951171
0.50399996,0.05536117,-0.06011247,1386081511,10502.24218750,26971720,5964.66796875,0.64641112,3479.99951171
0.50799996,-0.39022010,0.12632513,1386081553,10570.90722656,26971744,5924.40039062,0.75321012,3479.99951171
0.51199996,-0.34460583,0.04035377,1386081595,10495.37597656,26971768,5879.09912109,0.84701609,3479.99951171
0.51599996,-1.40679073,0.32971811,1386081636,10450.74414062,26971791,5942.01757812,0.94379830,3479.99951171
0.51999996,-1.99230647,0.42324352,1386081678,10412.97851562,26971815,5788.49658203,0.97577190,3479.99951171
0.52399996,-2.46576023,0.40141248,1386081720,10395.81250000,26971838,5879.09912109,0.99314826,3479.99951171
0.52799996,-5.65237665,1.26398086,1386081761,10423.27832031,26971862,5871.54931640,0.99400550,3479.99951171
0.53199996,0.07328289,-0.73314523,1386081805,11058.42578125,26971885,5856.44824218,0.95702421,3479.99951171
0.53599996,0.99696952,-1.13812446,1386081847,10358.04687500,26971909,5999.90234375,0.76560264,3479.99951171
0.53999996,0.95815002,-0.79053974,1386081889,10454.17773437,26971933,5896.71679687,0.44129735,3479.99951171
0.54399996,-0.38398298,-0.17928361,1386081930,10213.85156250,26971956,5874.06591796,0.47235548,3479.99951171
0.54799996,-1.82699549,0.41274642,1386081971,10426.71191406,26971979,5720.54443359,0.98200583,3479.99951171
0.55199996,-0.37991854,-0.06845474,1386082014,10643.00488281,26972003,5858.96533203,1.21440660,3479.99951171
0.55599996,-1.48894894,0.20466136,1386082056,10591.50683593,26972026,5879.09912109,1.18103623,3479.99951171
0.55999996,-0.00119901,-0.33357906,1386082098,10395.81250000,26972050,5871.54882812,1.18692696,3479.99951171
0.56399996,-0.73751425,0.00330734,1386082139,10419.84472656,26972073,6007.45312500,0.98887062,3479.99951171
0.56799996,-0.73862272,0.00445461,1386082181,10478.20996093,26972097,5869.03173828,0.85281735,3479.99951171
0.57199996,-0.12904167,-0.18166351,1386082223,10412.97851562,26972121,5863.99853515,1.00205743,3479.99951171
0.57599996,0.01867450,-0.17817306,1386082265,10412.97851562,26972144,5793.52978515,1.18512654,3479.99951171
0.57999996,-0.80899113,0.12552452,1386082306,10327.14843750,26972167,5911.81689453,1.19403731,3479.99951171
0.58399996,-0.95449715,0.15966224,1386082348,10406.11230468,26972191,5904.26660156,0.95530122,3479.99951171
0.58799996,-0.26004448,-0.10553932,1386082389,10371.78027343,26972215,5808.63037109,0.94650346,3479.99951171
0.59199995,-0.01032448,-0.15987586,1386082431,10258.48339843,26972238,5959.63476562,1.01380252,3479.99951171
0.59599995,-0.76647323,0.11436939,1386082471,10261.91699218,26972262,5838.83154296,1.01708900,3479.99951171
0.59999995,-0.84275490,0.10819816,1386082512,10213.85156250,26972285,5896.71630859,0.96056473,3479.99951171
0.60399995,-0.38305050,-0.04344367,1386082553,10227.58398437,26972309,5813.66406250,0.99061602,3479.99951171
0.60799995,-0.21048347,-0.11235237,1386082594,10069.65625000,26972332,5866.51513671,1.02771437,3479.99951171
0.61199995,-0.25498929,-0.04702377,1386082634,10028.45703125,26972356,5886.64941406,1.05012416,3479.99951171
0.61599995,-0.25080350,-0.02806377,1386082674,10100.55468750,26972379,5816.18066406,1.16675508,3479.99951171
0.61999995,-0.24753655,-0.03416824,1386082714,9915.16113281,26972402,5977.25195312,1.15351867,3479.99951171
0.62399995,-0.46678552,0.05426502,1386082754,9952.92578125,26972426,5858.96533203,1.16544950,3479.99951171
0.62799995,-0.37895715,0.02751064,1386082794,9853.36230468,26972450,5894.19921875,1.07611620,3479.99951171
0.63199995,-0.51203572,0.06062316,1386082833,9884.26171875,26972473,5876.58251953,0.94408977,3479.99951171
0.63599995,-0.43053498,0.00069618,1386082872,9678.26757812,26972497,5851.41503906,0.97757703,3479.99951171
0.63999995,-0.35453170,-0.01710224,1386082911,9712.60058593,26972520,5899.23291015,0.93917322,3479.99951171
0.64399995,-0.33603692,-0.00201034,1386082949,9551.23828125,26972544,5846.38134765,0.96217769,3479.99951171
0.64799995,-0.24609911,-0.01999855,1386082988,9568.40429687,26972567,5949.56738281,0.98719573,3479.99951171
0.65199995,0.00229519,-0.08153820,1386083026,9472.27441406,26972591,5826.24755859,1.00960540,3479.99951171
0.65599995,-0.17567646,-0.01713752,1386083063,9355.54492187,26972614,5863.99853515,1.04469037,3479.99951171
0.65999995,-0.14991341,-0.01449584,1386083101,9314.34570312,26972638,5836.31445312,1.02883255,3479.99951171
0.66399995,0.00740136,-0.02565574,1386083138,9293.74609375,26972661,5846.38134765,1.07599771,3479.99951171
0.66799995,-0.22931633,0.01131153,1386083174,9005.35546875,26972685,5909.29980468,1.08289515,3479.99951171
0.67199995,-0.39841833,0.11462783,1386083210,9111.78515625,26972708,5871.54882812,1.06865203,3479.99951171
0.67599995,-0.31953901,0.04182338,1386083247,8929.82421875,26972732,5989.83544921,0.95314460,3479.99951171
0.67999995,-0.19152913,0.00184059,1386083282,8933.25781250,26972756,5826.24755859,0.94091862,3479.99951171
