timestamp,pCut::Motor_Torque,pCut::CTRL_Position_controller::Lag_error,pCut::CTRL_Position_controller::Actual_position,pCut::CTRL_Position_controller::Actual_speed,pSvolFilm::CTRL_Position_controller::Actual_position,pSvolFilm::CTRL_Position_controller::Actual_speed,pSvolFilm::CTRL_Position_controller::Lag_error,pSpintor::VAX_speed
0.00800000,0.08867708,0.00206112,107023550,-3707.88574218,191617326,5514.17187500,1.23279094,1799.99975585
0.01199999,0.05315791,-0.00553750,107023535,-3670.12011718,191617348,5634.97558593,1.19425070,1799.99975585
0.01599999,0.12940686,-0.01866221,107023521,-3573.98974609,191617370,5511.65576171,1.16376411,1799.99975585
0.01999999,0.10146392,-0.01874780,107023507,-3453.82690429,191617392,5516.68896484,1.18984127,1799.99975585
0.02399999,0.00517692,0.01930403,107023493,-3374.86254882,191617415,5589.67431640,1.17162275,1799.99975585
0.02799999,0.10964796,-0.01281595,107023480,-3254.69970703,191617437,5534.30566406,1.17253267,1799.99975585
0.03199999,0.08668678,-0.00652050,107023467,-3151.70288085,191617459,5504.10498046,1.22276949,1799.99975585
0.03599999,0.19659245,-0.03606081,107023454,-3076.17187500,191617481,5559.47363281,1.17636466,1799.99975585
0.03999999,0.13925747,-0.02179646,107023442,-2986.90795898,191617503,5521.72216796,1.18130028,1799.99975585
0.04399999,0.01921338,0.00983977,107023431,-2914.81005859,191617525,5509.13867187,1.21643674,1799.99975585
0.04799999,0.09918925,-0.01002717,107023419,-2794.64721679,191617548,5544.37304687,1.12572014,1799.99975585
0.05199999,0.11091859,-0.02191925,107023408,-2691.65039062,191617570,5516.68896484,1.16249418,1799.99975585
0.05599999,0.08170231,-0.00282025,107023398,-2568.05419921,191617592,5519.20556640,1.21575117,1799.99975585
0.05999999,0.13105857,-0.02496266,107023388,-2451.32446289,191617614,5551.92333984,1.17941331,1799.99975585
0.06399999,0.04524885,-0.00134015,107023378,-2338.02783203,191617636,5529.27246093,1.19139575,1799.99975585
0.06799999,-0.04502964,0.02579379,107023369,-2238.46435546,191617658,5564.50683593,1.18123185,1799.99975585
0.07199999,-0.07932297,0.03618478,107023360,-2118.30126953,191617681,5524.23925781,1.15596663,1799.99975585
0.07599999,-0.10375922,0.02441024,107023352,-2029.03747558,191617703,5509.13867187,1.18909060,1799.99975585
0.07999999,-0.00328589,-0.01365089,107023344,-1888.27514648,191617725,5561.99023437,1.21516680,1799.99975585
0.08399999,0.04889831,-0.02727031,107023337,-1750.94604492,191617747,5494.03808593,1.19877398,1799.99975585
0.08799999,-0.01636768,-0.01117086,107023330,-1692.58117675,191617769,5529.27246093,1.21761643,1799.99975585
0.09199999,0.03286104,-0.02636814,107023324,-1572.41821289,191617791,5604.77490234,1.20021688,1799.99975585
0.09599999,-0.05988106,-0.00037908,107023318,-1469.42138671,191617814,5526.75585937,1.13587832,1799.99975585
0.09999999,0.02104081,-0.01762437,107023312,-1349.25842285,191617836,5504.10546875,1.19700193,1799.99975585
0.10399999,-0.07691093,0.01179647,107023307,-1232.52868652,191617858,5612.32470703,1.14776384,1799.99975585
0.10799999,0.00872363,-0.01324939,107023302,-1119.23217773,191617880,5501.58837890,1.17969334,1799.99975585
0.11199999,-0.01548322,0.00518417,107023298,-978.46984863,191617902,5496.55468750,1.18079006,1799.99975585
0.11599999,-0.07271212,0.01927423,107023295,-848.00720214,191617924,5642.52539062,1.11305570,1799.99975585
0.11999999,-0.08080159,0.01406192,107023291,-751.87683105,191617947,5496.55468750,1.15341448,1799.99975585
0.12399999,-0.08666647,0.01157045,107023289,-607.68127441,191617969,5501.58837890,1.22158396,1799.99975585
0.12799999,-0.11604054,0.00752258,107023287,-484.08508300,191617991,5624.90869140,1.26056027,1799.99975585
0.13199999,-0.12579283,0.00722265,107023285,-367.35534667,191618013,5516.68896484,1.22000670,1799.99975585
0.13599999,-0.11387589,-0.00065946,107023284,-250.62561035,191618035,5534.30615234,1.15466153,1799.99975585
0.13999999,-0.12453095,-0.00423240,107023283,-123.59619140,191618057,5597.22460937,1.12417590,1799.99975585
0.14399999,-0.14737980,0.00141477,107023283,-10.29968261,191618080,5481.45458984,1.18565821,1799.99975585
0.14799999,-0.44399273,0.08423089,107023283,92.69714355,191618102,5536.82275390,1.20550632,1799.99975585
0.15199999,-0.27039560,0.01953554,107023284,288.39111328,191618124,5582.12402343,1.19552946,1799.99975585
0.15599998,-0.44605380,0.04670572,107023285,381.08825683,191618146,5536.82275390,1.13685536,1799.99975585
0.15999998,-0.43675681,0.02042007,107023287,508.11767578,191618168,5546.88964843,1.16714715,1799.99975585
0.16399998,-0.41558587,0.00408458,107023289,624.84741210,191618190,5539.33935546,1.13729250,1799.99975585
0.16799998,-0.45710602,0.00321769,107023292,748.44360351,191618213,5539.33935546,1.16053640,1799.99975585
0.17199998,-0.42260167,-0.01931524,107023295,875.47302246,191618235,5521.72216796,1.19749832,1799.99975585
0.17599998,-0.97104525,0.14224767,107023299,957.87048339,191618257,5554.43994140,1.11906623,1799.99975585
0.17999998,-1.18239629,0.18136119,107023303,1132.96508789,191618279,5519.20556640,1.21139740,1799.99975585
0.18399998,-0.86764401,0.03303766,107023308,1311.49291992,191618301,5549.40625000,1.19336783,1799.99975585
0.18799998,-0.31405156,-0.18240594,107023314,1397.32360839,191618323,5584.64062500,1.16187453,1799.99975585
0.19199998,-0.26914703,-0.17457675,107023319,1496.88720703,191618346,5509.13867187,1.16800463,1799.99975585
0.19599998,-0.20128789,-0.14475774,107023326,1620.48339843,191618368,5564.50683593,1.16771888,1799.99975585
0.19999998,-0.73549127,0.04333257,107023332,1709.74731445,191618390,5529.27246093,1.22884249,1799.99975585
0.20399998,-0.94547557,0.12111473,107023340,1915.74096679,191618412,5514.17187500,1.24063801,1799.99975585
0.20799998,-1.04267489,0.11194181,107023348,2046.20361328,191618434,5602.25830078,1.18233966,1799.99975585
