timestamp,pCut::Motor_Torque,pCut::CTRL_Position_controller::Lag_error,pCut::CTRL_Position_controller::Actual_position,pCut::CTRL_Position_controller::Actual_speed,pSvolFilm::CTRL_Position_controller::Actual_position,pSvolFilm::CTRL_Position_controller::Actual_speed,pSvolFilm::CTRL_Position_controller::Lag_error,pSpintor::VAX_speed
0.00800000,0.52787292,-0.01200044,1403190456,-8607.10058593,79962658,15654.10839843,1.46814727,3479.99951171
0.01199999,0.51675188,-0.00607895,1403190421,-8644.86621093,79962721,15651.59179687,1.45050644,3479.99951171
0.01599999,0.33247056,0.06325960,1403190387,-8689.49804687,79962784,15754.77832031,1.32459616,3479.99951171
0.01999999,0.46988371,0.02362537,1403190352,-8675.76562500,79962847,15820.21289062,1.29185497,3479.99951171
0.02399999,0.22416000,0.06809484,1403190317,-8768.46289062,79962909,15762.32812500,1.20475220,3479.99951171
0.02799999,0.54646855,-0.04183983,1403190282,-8761.59667968,79962972,15654.10839843,1.27213120,3479.99951171
0.03199999,0.28816369,0.04269242,1403190247,-8761.59667968,79963035,15626.42382812,1.23737668,3479.99951171
0.03599999,0.47701513,0.00222671,1403190212,-8744.42968750,79963098,15676.75878906,1.27252054,3479.99951171
0.03999999,0.37105464,-0.00040650,1403190176,-8843.99414062,79963161,15817.69628906,1.24985003,3479.99951171
0.04399999,0.33119773,0.01509189,1403190141,-8792.49511718,79963224,15777.42871093,1.35648632,3479.99951171
0.04799999,0.13458594,0.04632663,1403190106,-8734.13085937,79963287,15651.59179687,1.36703300,3479.99951171
0.05199999,0.06615611,0.07513308,1403190071,-8672.33203125,79963350,15644.04101562,1.40924465,3479.99951171
0.05599999,0.19697602,0.00767230,1403190037,-8603.66796875,79963412,15691.85937500,1.42436742,3479.99951171
0.05999999,-0.05221141,0.06946516,1403190003,-8469.77148437,79963475,15802.59570312,1.34074211,3479.99951171
0.06399999,0.06650615,0.02210569,1403189969,-8401.10742187,79963538,15805.11230468,1.36940932,3479.99951171
0.06799999,0.03125879,0.00151705,1403189935,-8291.24414062,79963600,15684.30957031,1.37032568,3479.99951171
0.07199999,0.06254694,-0.00928497,1403189902,-8143.61572265,79963663,15696.89257812,1.35872888,3479.99951171
0.07599999,-0.00118431,-0.01457905,1403189870,-8013.15283203,79963726,15623.90722656,1.35865545,3479.99951171
0.07999999,0.02588860,-0.01571106,1403189839,-7834.62500000,79963789,15762.32812500,1.35007488,3479.99951171
0.08399999,-0.05447234,0.00455737,1403189808,-7539.36767578,79963852,15820.21289062,1.35302543,3479.99951171
0.08799999,-0.17906951,0.03255510,1403189778,-7312.77441406,79963915,15719.54394531,1.41948962,3479.99951171
0.09199999,-0.34523010,0.05822849,1403189749,-7144.54638671,79963977,15639.00781250,1.43351376,3479.99951171
0.09599999,-0.35639160,0.05311512,1403189722,-6729.12597656,79964040,15661.65820312,1.47526800,3479.99951171
0.09999999,-0.35305213,-0.00845813,1403189696,-6451.03417968,79964103,15711.99316406,1.39967548,3479.99951171
0.10399999,-0.24058818,-0.05505180,1403189670,-6169.50976562,79964166,15820.21289062,1.36492466,3479.99951171
0.10799999,-0.52302396,0.02422761,1403189647,-5774.68847656,79964229,15797.56250000,1.31451654,3479.99951171
