timestamp,pCut::Motor_Torque,pCut::CTRL_Position_controller::Lag_error,pCut::CTRL_Position_controller::Actual_position,pCut::CTRL_Position_controller::Actual_speed,pSvolFilm::CTRL_Position_controller::Actual_position,pSvolFilm::CTRL_Position_controller::Actual_speed,pSvolFilm::CTRL_Position_controller::Lag_error,pSpintor::VAX_speed
0.00800000,-0.65387737,-0.00199890,6508650,3302.76489257,20464023,4630.79736328,1.11812841,1499.99975585
0.01199999,-0.56698918,-0.02368736,6508663,3433.22753906,20464041,4590.52929687,1.10627210,1499.99975585
0.01599999,-0.65771681,-0.00607848,6508677,3412.62817382,20464060,4567.87890625,1.12461459,1499.99975585
0.01999999,-0.59775537,-0.01725745,6508691,3563.69018554,20464078,4595.56298828,1.09866452,1499.99975585
0.02399999,-0.59012824,-0.01349139,6508706,3598.02246093,20464097,4588.01269531,1.12808072,1499.99975585
0.02799999,-0.46830564,-0.02883005,6508720,3773.11694335,20464115,4630.79687500,1.13535165,1499.99975585
0.03199999,-0.62215256,0.00013899,6508735,3786.84985351,20464134,4613.18017578,1.20100879,1499.99975585
0.03599999,-0.65536093,0.01669359,6508751,3886.41357421,20464152,4706.29931640,1.15693819,1499.99975585
0.03999999,-0.43876585,-0.03926181,6508767,3992.84350585,20464171,4628.28027343,1.13501286,1499.99975585
0.04399999,-0.61899816,0.01436567,6508783,4078.67431640,20464189,4618.21337890,1.09698247,1499.99975585
0.04799999,-0.49531221,-0.00621485,6508799,4216.00341796,20464207,4552.77832031,1.14250588,1499.99975585
0.05199999,-0.63743305,0.01503539,6508816,4233.16943359,20464226,4605.62988281,1.15279674,1499.99975585
0.05599999,-0.45276379,-0.02200317,6508833,4356.76562500,20464244,4562.84521484,1.18623971,1499.99975585
0.05999999,-0.42718479,-0.04537558,6508851,4421.99707031,20464263,4598.07958984,1.19854402,1499.99975585
0.06399999,-0.44043028,-0.02209377,6508868,4456.32910156,20464281,4608.14648437,1.16151833,1499.99975585
0.06799999,-0.66185450,0.03452301,6508886,4552.45947265,20464300,4713.84960937,1.11543440,1499.99975585
0.07199999,-0.60000467,0.01453661,6508905,4641.72363281,20464318,4620.73046875,1.08948326,1499.99975585
0.07599999,-0.50085937,-0.00899291,6508923,4724.12109375,20464337,4628.28027343,1.12594735,1499.99975585
0.07999999,-0.53904867,-0.00053286,6508943,4796.21875000,20464355,4595.56298828,1.11811673,1499.99975585
0.08399999,-0.60451620,0.01396584,6508962,4899.21533203,20464374,4620.73046875,1.14954733,1499.99975585
0.08799999,-0.52364367,0.00126600,6508982,4954.14697265,20464392,4567.87841796,1.15782392,1499.99975585
0.09199999,-0.31807219,-0.05922377,6509002,5108.64257812,20464411,4575.42919921,1.20938837,1499.99975585
0.09599999,-0.51061755,-0.00583183,6509022,5098.34277343,20464429,4595.56298828,1.21363818,1499.99975585
0.09999999,-0.61686348,0.04046118,6509043,5180.74023437,20464448,4693.71582031,1.15345942,1499.99975585
0.10399999,-0.50930291,0.00090003,6509063,5263.13769531,20464466,4678.61523437,1.09328067,1499.99975585
0.10799999,-0.51219356,-0.00118255,6509085,5331.80224609,20464485,4638.34716796,1.09550011,1499.99975585
