timestamp,pCut::Motor_Torque,pCut::CTRL_Position_controller::Lag_error,pCut::CTRL_Position_controller::Actual_position,pCut::CTRL_Position_controller::Actual_speed,pSvolFilm::CTRL_Position_controller::Actual_position,pSvolFilm::CTRL_Position_controller::Actual_speed,pSvolFilm::CTRL_Position_controller::Lag_error,pSpintor::VAX_speed
0.00800000,-0.27879801,-0.00115329,63071315,6941.98583984,149513243,4718.88330078,0.94354808,1559.99963378
0.01199999,-0.38816547,0.01037588,63071343,6976.31835937,149513262,4756.63378906,1.05440580,1559.99963378
0.01599999,-0.40203797,0.03755313,63071371,7048.41601562,149513281,4801.93554687,1.09580159,1559.99963378
0.01999999,-0.40221494,0.02835893,63071399,7141.11328125,149513300,4847.23632812,1.00632691,1559.99963378
0.02399999,-0.25507751,-0.01742130,63071428,7151.41259765,149513320,4890.02148437,0.94101297,1559.99963378
0.02799999,-0.35103899,0.00540095,63071457,7223.51074218,149513339,4784.31787109,0.93207406,1559.99963378
0.03199999,-0.43333360,0.02048766,63071486,7261.27587890,149513358,4754.11718750,1.02481126,1559.99963378
0.03599999,-0.34531527,0.01590716,63071515,7391.73876953,149513377,4774.25146484,1.03298604,1559.99963378
0.03999999,-0.31546935,-0.00106751,63071545,7446.67041015,149513396,4791.86816406,1.02203369,1559.99963378
0.04399999,-0.17417965,-0.05595910,63071575,7402.03857421,149513416,4812.00244140,0.92488312,1559.99963378
0.04799999,-0.13899517,-0.02792155,63071605,7594.29931640,149513435,4867.37060546,0.92764687,1559.99963378
0.05199999,-0.36760932,0.03230154,63071635,7546.23388671,149513454,4779.28466796,1.00163447,1559.99963378
0.05599999,-0.54165923,0.08413863,63071665,7563.39990234,149513473,4779.28466796,1.09701418,1559.99963378
0.05999999,-0.08812084,-0.04057908,63071696,7752.22753906,149513493,4817.03564453,1.03107118,1559.99963378
0.06399999,-0.17130242,-0.04769420,63071727,7724.76171875,149513512,4804.45214843,1.00300490,1559.99963378
0.06799999,-0.30742248,0.01709246,63071758,7789.99316406,149513531,4784.36083984,0.95277446,1559.99963378
0.07199999,-0.33673816,0.03308296,63071789,7807.15917968,149513550,4859.82031250,0.95390242,1559.99963378
0.07599999,-0.63479769,0.12295603,63071821,7851.79101562,149513569,4781.80126953,0.99731159,1559.99963378
0.07999999,-0.34162238,0.02185416,63071852,8002.85302734,149513588,4771.73437500,1.06488144,1559.99963378
0.08399999,-0.25860154,-0.04131937,63071884,7985.68701171,149513607,4796.90185546,1.02171480,1559.99963378
0.08799999,-0.31311073,-0.02886438,63071916,7989.12011718,149513627,4812.00244140,1.00069546,1559.99963378
0.09199999,-0.35594823,-0.00410819,63071948,8026.88574218,149513646,4791.86816406,1.00786352,1559.99963378
0.09599999,-0.24598619,-0.02095127,63071981,8047.48535156,149513665,4867.37060546,1.01503169,1559.99963378
0.09999999,-0.21405850,-0.00689983,63072013,8116.14990234,149513684,4794.38525390,1.01955544,1559.99963378
0.10399999,-0.15850445,-0.02067208,63072046,8174.51464843,149513703,4756.63378906,1.03339469,1559.99963378
0.10799999,-0.33340471,0.02890944,63072078,8243.17871093,149513723,4789.35156250,1.04697871,1559.99963378
0.11199999,-0.63194996,0.10853743,63072111,8301.54394531,149513742,4794.38525390,1.04471087,1559.99963378
0.11599999,-0.24547769,-0.03203225,63072144,8308.41015625,149513761,4804.45214843,1.03413426,1559.99963378
0.11999999,-0.38031601,-0.01438379,63072177,8322.14355468,149513780,4877.43750000,0.99298101,1559.99963378
0.12399999,-0.08061137,-0.09260582,63072211,8356.47558593,149513799,4799.41845703,1.01021611,1559.99963378
0.12799999,-0.37410822,0.00954627,63072244,8298.11035156,149513819,4754.11767578,1.03147780,1559.99963378
0.13199999,-0.47209584,0.05611944,63072277,8366.77539062,149513838,4781.80126953,1.09200274,1559.99963378
0.13599999,-0.46411302,0.04496526,63072311,8373.64160156,149513857,4781.80126953,1.07501029,1559.99963378
0.13999999,-0.24343696,-0.02475023,63072345,8490.37109375,149513876,4794.38476562,1.06305122,1559.99963378
0.14399999,-0.26510086,-0.04484605,63072378,8404.54101562,149513896,4879.95410156,0.96850675,1559.99963378
0.14799999,-0.29992908,0.00006580,63072412,8490.37109375,149513915,4801.93554687,1.02221477,1559.99963378
0.15199999,-0.55966365,0.05667448,63072446,8421.70703125,149513934,4779.28466796,1.02902734,1559.99963378
0.15599998,-0.49426832,0.04040956,63072480,8514.40429687,149513953,4801.93554687,1.07156252,1559.99963378
0.15999998,-0.38287496,-0.01977491,63072514,8456.03906250,149513972,4774.25146484,1.01707041,1559.99963378
0.16399998,-0.43554791,0.01101398,63072548,8548.73632812,149513991,4779.28466796,1.01878070,1559.99963378
