timestamp,pCut::Motor_Torque,pCut::CTRL_Position_controller::Lag_error,pCut::CTRL_Position_controller::Actual_position,pCut::CTRL_Position_controller::Actual_speed,pSvolFilm::CTRL_Position_controller::Actual_position,pSvolFilm::CTRL_Position_controller::Actual_speed,pSvolFilm::CTRL_Position_controller::Lag_error,pSpintor::VAX_speed
0.00800000,-0.30441057,0.04544830,99839741,199.12719726,34840443,5690.34423828,1.03370952,1379.99975585
0.01199999,-0.40056183,0.06340837,99839742,295.25756835,34840466,5619.87548828,1.14021873,1379.99975585
0.01599999,-0.44618192,0.05964183,99839743,394.82116699,34840488,5682.79345703,1.18481981,1379.99975585
0.01999999,-0.47055533,0.04433822,99839745,508.11767578,34840511,5682.79345703,1.18965470,1379.99975585
0.02399999,-0.49117577,0.02893590,99839747,617.98095703,34840534,5637.49218750,1.11798083,1379.99975585
0.02799999,-0.52803277,0.02338838,99839750,690.07873535,34840556,5770.87890625,1.05939388,1379.99975585
0.03199999,-0.54543387,0.01430654,99839753,789.64233398,34840579,5597.22460937,1.14273393,1379.99975585
0.03599999,-0.62928998,0.02803897,99839756,875.47302246,34840602,5650.07617187,1.15159559,1379.99975585
0.03999999,-0.59532815,0.00700712,99839760,1005.93566894,34840624,5710.47753906,1.14183521,1379.99975585
0.04399999,-0.58072614,-0.01280307,99839764,1105.49926757,34840647,5645.04248046,1.11747586,1379.99975585
0.04799999,-0.64916402,0.00290679,99839769,1194.76318359,34840670,5718.02783203,1.10016345,1379.99975585
0.05199999,-0.61046761,-0.01483726,99839774,1284.02709960,34840692,5640.00878906,1.10895657,1379.99975585
0.05599999,-0.63340717,-0.01242923,99839779,1373.29101562,34840715,5637.49218750,1.16188120,1379.99975585
0.05999999,-0.60070294,-0.02849483,99839785,1496.88720703,34840738,5760.81250000,1.11581516,1379.99975585
0.06399999,-0.68665695,0.00198936,99839791,1589.58435058,34840760,5599.74121093,1.14012789,1379.99975585
0.06799999,-0.63518172,-0.01427268,99839798,1699.44763183,34840783,5634.97558593,1.17222654,1379.99975585
0.07199999,-0.55004853,-0.03217029,99839805,1840.20996093,34840806,5697.89404296,1.11184608,1379.99975585
