timestamp,pCut::Motor_Torque,pCut::CTRL_Position_controller::Lag_error,pCut::CTRL_Position_controller::Actual_position,pCut::CTRL_Position_controller::Actual_speed,pSvolFilm::CTRL_Position_controller::Actual_position,pSvolFilm::CTRL_Position_controller::Actual_speed,pSvolFilm::CTRL_Position_controller::Lag_error,pSpintor::VAX_speed
0.00800000,-0.15784046,0.01294708,177067289,2437.59155273,106234542,2375.80029296,0.82642966,1379.99975585
0.01199999,-0.07060878,-0.01312637,177067299,2437.59155273,106234551,2327.98242187,0.84724098,1379.99975585
0.01599999,-0.10701102,-0.01076126,177067309,2399.82592773,106234561,2320.43237304,0.81268405,1379.99975585
0.01999999,-0.18019457,0.00581169,177067318,2338.02783203,106234570,2325.46557617,0.80427557,1379.99975585
0.02399999,-0.04686160,-0.02308464,177067328,2320.86181640,106234579,2320.43237304,0.77679121,1379.99975585
0.02799999,0.00257932,-0.02753448,177067337,2338.02783203,106234589,2322.94873046,0.77945625,1379.99975585
0.03199999,-0.07947501,-0.00352859,177067346,2310.56201171,106234598,2307.84863281,0.80930209,1379.99975585
0.03599999,-0.06157602,0.00439071,177067355,2313.99536132,106234607,2368.25024414,0.75863802,1379.99975585
0.03999999,-0.09729778,0.00991821,177067365,2286.52954101,106234617,2330.49877929,0.76939618,1379.99975585
0.04399999,-0.17384350,0.01992225,177067374,2217.86499023,106234626,2322.94873046,0.75518906,1379.99975585
0.04799999,-0.04559171,-0.00873947,177067383,2248.76391601,106234635,2333.01562500,0.81142342,1379.99975585
0.05199999,-0.10136422,0.00241470,177067392,2228.16455078,106234645,2322.94897460,0.81475663,1379.99975585
0.05599999,-0.07993534,0.00526809,177067400,2252.19726562,106234654,2340.56591796,0.84724092,1379.99975585
0.05999999,-0.19949911,0.02932167,177067409,2207.56518554,106234663,2325.46557617,0.84883272,1379.99975585
0.06399999,-0.13691233,-0.00048828,177067418,2162.93334960,106234673,2388.38403320,0.85595405,1379.99975585
0.06799999,-0.09380092,-0.00378608,177067427,2200.69873046,106234682,2365.73364257,0.85053849,1379.99975585
0.07199999,-0.14645880,0.00895309,177067436,2180.09936523,106234692,2395.93408203,0.80644583,1379.99975585
0.07599999,-0.15853962,0.01243209,177067444,2176.66625976,106234701,2403.48461914,0.78682148,1379.99975585
0.07999999,-0.21325655,0.01729965,177067453,2162.93334960,106234711,2388.38403320,0.80450809,1379.99975585
