timestamp,pCut::Motor_Torque,pCut::CTRL_Position_controller::Lag_error,pCut::CTRL_Position_controller::Actual_position,pCut::CTRL_Position_controller::Actual_speed,pSvolFilm::CTRL_Position_controller::Actual_position,pSvolFilm::CTRL_Position_controller::Actual_speed,pSvolFilm::CTRL_Position_controller::Lag_error,pSpintor::VAX_speed
0.00800000,-0.09774889,-0.00492858,3900269,2489.08984375,17652228,2836.36303710,0.83149015,1679.99963378
0.01199999,-0.09534697,-0.00721931,3900279,2468.49047851,17652239,2813.71240234,0.81619441,1679.99963378
0.01599999,-0.07692416,-0.01421356,3900289,2427.29174804,17652251,2831.32983398,0.85526013,1679.99963378
0.01999999,-0.10346022,-0.00592231,3900298,2382.65991210,17652262,2838.87988281,0.87318146,1679.99963378
0.02399999,-0.03925097,-0.01015472,3900308,2331.16137695,17652273,2816.22924804,0.84722411,1679.99963378
0.02799999,-0.04864227,-0.00277709,3900317,2355.19409179,17652285,2853.98046875,0.90441036,1679.99963378
0.03199999,-0.16596336,0.02480697,3900327,2313.99536132,17652296,2836.36303710,0.91126191,1679.99963378
0.03599999,-0.14810864,0.02370452,3900336,2300.26245117,17652307,2826.29663085,0.83455383,1679.99963378
0.03999999,-0.11090821,0.00252914,3900345,2283.09619140,17652319,2866.56396484,0.84241211,1679.99963378
0.04399999,-0.18578843,0.00559616,3900354,2186.96582031,17652330,2841.39672851,0.90966534,1679.99963378
0.04799999,-0.05189439,-0.02380180,3900363,2193.83227539,17652341,2813.71240234,0.88773083,1679.99963378
0.05199999,-0.07916759,-0.01050567,3900371,2186.96582031,17652353,2874.11450195,0.82109355,1679.99963378
0.05599999,-0.05748968,-0.00630950,3900380,2152.63354492,17652364,2838.88037109,0.87928652,1679.99963378
0.05999999,-0.16513921,0.02349662,3900389,2097.70190429,17652376,2841.39697265,0.86801373,1679.99963378
0.06399999,-0.09458937,-0.00007629,3900397,2090.83544921,17652387,2823.77978515,0.82453048,1679.99963378
0.06799999,-0.14734372,0.00851631,3900405,2056.50317382,17652398,2823.77954101,0.90386414,1679.99963378
0.07199999,-0.18515495,0.02357101,3900413,2029.03747558,17652409,2838.87988281,0.94695663,1679.99963378
0.07599999,-0.30911469,0.03893089,3900421,1984.40551757,17652421,2843.91357421,0.87125527,1679.99963378
